image_id,true_identity,assigned_identity,noise_level,seed
T038394,3870,6172,5%,42
T038413,4248,6339,5%,42
T038448,4248,1542,5%,42
T038471,6253,2866,5%,42
T038472,6253,532,5%,42
T038478,6253,2639,5%,42
T038510,195,3154,5%,42
T038515,195,1159,5%,42
T038530,195,7940,5%,42
T038532,195,7472,5%,42
T038568,599,8108,5%,42
T038569,599,10188,5%,42
T038572,599,7615,5%,42
T038578,599,7359,5%,42
T038591,599,8663,5%,42
T038600,609,8969,5%,42
T038607,609,2609,5%,42
T038621,609,5630,5%,42
T038623,609,477,5%,42
T038629,609,6063,5%,42
T038655,1007,2676,5%,42
T038656,1007,8814,5%,42
T038670,1007,3256,5%,42
T038717,2085,4969,5%,42
T038721,2085,4312,5%,42
T038747,2085,1245,5%,42
T038761,3705,3134,5%,42
T038765,3705,6833,5%,42
T038776,3705,4062,5%,42
T038792,3705,2678,5%,42
T038833,3924,105,5%,42
T038841,3924,8071,5%,42
T038858,4403,3272,5%,42
T038861,4403,3610,5%,42
T038873,4403,2080,5%,42
T038949,4621,8234,5%,42
T038995,4743,2118,5%,42
T039047,4818,10028,5%,42
T039066,4888,8303,5%,42
T039067,4888,121,5%,42
T039074,4888,330,5%,42
T039102,5041,1810,5%,42
T039110,5041,4978,5%,42
T039123,5041,647,5%,42
T039142,5041,6483,5%,42
T039170,6897,3570,5%,42
T039187,6897,3583,5%,42
T039214,114,2412,5%,42
T039231,114,8401,5%,42
T039257,270,3687,5%,42
T039262,270,673,5%,42
T039273,270,9545,5%,42
T039274,270,4646,5%,42
T039275,270,5656,5%,42
T039283,270,9175,5%,42
T039328,443,917,5%,42
T039378,527,2815,5%,42
T039460,2264,4103,5%,42
T039462,2264,1822,5%,42
T039523,2661,5795,5%,42
T039554,2700,354,5%,42
T039570,2700,38,5%,42
T039592,2700,8476,5%,42
T039595,2700,4546,5%,42
T039604,4215,4732,5%,42
T039694,4365,1361,5%,42
T039697,4365,8198,5%,42
T039707,8339,4861,5%,42
T039708,8339,109,5%,42
T039747,8339,9620,5%,42
T039770,8814,4367,5%,42
T039779,8814,4691,5%,42
T039796,8814,3570,5%,42
T039806,68,2961,5%,42
T039815,68,2192,5%,42
T039816,68,2484,5%,42
T039909,2554,343,5%,42
T039911,2554,9844,5%,42
T039914,2554,854,5%,42
T039936,2554,5009,5%,42
T039952,4191,3272,5%,42
T039970,4191,2271,5%,42
T039974,4191,8866,5%,42
T039981,4191,2632,5%,42
T039986,4191,1337,5%,42
T039993,4191,6,5%,42
T040001,4499,5993,5%,42
T040029,4499,527,5%,42
T040035,4499,384,5%,42
T040098,6806,8828,5%,42
T040100,354,2769,5%,42
T040157,973,7888,5%,42
T040183,973,2656,5%,42
T040186,973,9833,5%,42
T040193,973,7432,5%,42
T040199,973,8114,5%,42
T040201,977,8794,5%,42
T040205,977,7788,5%,42
T040233,977,10535,5%,42
T040247,977,3924,5%,42
T040273,1102,1196,5%,42
T040278,1102,988,5%,42
T040328,1848,8469,5%,42
T040329,1848,7127,5%,42
T040343,1848,3971,5%,42
T040358,2166,577,5%,42
T040373,2166,536,5%,42
T040378,2166,8691,5%,42
T040386,2166,7334,5%,42
T040420,2321,3950,5%,42
T040437,2321,4463,5%,42
T040449,2321,733,5%,42
T040465,2966,5503,5%,42
T040468,2966,5042,5%,42
T040492,2966,241,5%,42
T040493,2966,3895,5%,42
T040534,3316,732,5%,42
T040564,3975,9230,5%,42
T040632,4604,2154,5%,42
T040665,5075,1535,5%,42
T040674,5075,1299,5%,42
T040684,5075,914,5%,42
T040715,5803,8373,5%,42
T040730,5803,5958,5%,42
T040780,6514,528,5%,42
T040782,6514,1610,5%,42
T040796,6514,1802,5%,42
T040806,8063,7422,5%,42
T040839,8063,2920,5%,42
T040889,9708,4702,5%,42
T040937,598,1535,5%,42
T040939,598,9830,5%,42
T040944,598,10065,5%,42
T040945,598,5202,5%,42
T040956,1055,1048,5%,42
T040966,1055,7381,5%,42
T040975,1055,176,5%,42
T040998,1055,651,5%,42
T041016,2080,4700,5%,42
T041080,3356,5308,5%,42
T041091,3356,659,5%,42
T041104,3386,968,5%,42
T041128,3386,16,5%,42
T041144,3386,3520,5%,42
T041147,3386,9731,5%,42
T041149,3386,5438,5%,42
T041178,3697,6815,5%,42
T041197,3697,2548,5%,42
T041212,3895,97,5%,42
T041254,4210,8047,5%,42
T041301,4232,7976,5%,42
T041304,4232,1645,5%,42
T041310,4232,1692,5%,42
T041339,4232,2700,5%,42
T041342,4232,4844,5%,42
T041350,4384,2637,5%,42
T041364,4384,6119,5%,42
T041376,4384,605,5%,42
T041382,4384,8087,5%,42
T041384,4384,3721,5%,42
T041390,4384,2418,5%,42
T041395,4384,1657,5%,42
T041414,4620,1439,5%,42
T041419,4620,7796,5%,42
T041423,4620,4890,5%,42
T041457,4790,8691,5%,42
T041500,5023,3046,5%,42
T041517,5023,4702,5%,42
T041549,5023,4606,5%,42
T041569,5747,868,5%,42
T041583,5747,986,5%,42
T041592,5747,8298,5%,42
T041624,6306,41,5%,42
T041628,6306,4732,5%,42
T041629,6306,571,5%,42
T041635,6306,3177,5%,42
T041653,9020,1838,5%,42
T041669,9020,3629,5%,42
T041714,305,6951,5%,42
T041722,305,5747,5%,42
T041752,1379,5026,5%,42
T041763,1379,2982,5%,42
T041767,1379,7759,5%,42
T041768,1379,477,5%,42
T041781,1379,9849,5%,42
T041783,1379,1494,5%,42
T041799,1379,868,5%,42
T041832,4702,1896,5%,42
T041842,4702,541,5%,42
T041930,8203,3741,5%,42
T041967,664,1020,5%,42
T042036,1815,8739,5%,42
T042054,2138,4489,5%,42
T042055,2138,4502,5%,42
T042134,2332,1337,5%,42
T042189,2441,6334,5%,42
T042204,2693,208,5%,42
T042207,2693,7894,5%,42
T042263,3209,9936,5%,42
T042280,3209,2693,5%,42
T042309,3484,4263,5%,42
T042315,3484,7471,5%,42
T042318,3484,1866,5%,42
T042321,3484,1074,5%,42
T042325,3484,5775,5%,42
T042333,3484,3924,5%,42
T042334,3484,4968,5%,42
T042335,3484,5994,5%,42
T042349,3484,1088,5%,42
T042360,3721,5239,5%,42
T042429,4164,7402,5%,42
T042442,4164,1412,5%,42
T042451,4226,5540,5%,42
T042477,4226,2009,5%,42
T042479,4226,258,5%,42
T042490,4226,3759,5%,42
T042519,5846,554,5%,42
T042523,5846,4706,5%,42
T042576,6301,693,5%,42
T042622,6777,7942,5%,42
T042630,6777,199,5%,42
T042672,172,7128,5%,42
T042711,243,1017,5%,42
T042718,243,4682,5%,42
T042768,914,1541,5%,42
T042779,914,868,5%,42
T042787,914,1240,5%,42
T042795,914,9237,5%,42
T042825,1180,406,5%,42
T042830,1180,5170,5%,42
T042855,5034,249,5%,42
T042884,5034,3006,5%,42
T042894,5034,7099,5%,42
T042895,5034,1088,5%,42
T042896,5034,6981,5%,42
T042922,5171,6097,5%,42
T042925,5171,1685,5%,42
T042939,5171,2584,5%,42
T043055,266,1422,5%,42
T043074,266,3095,5%,42
T043097,266,46,5%,42
T043101,341,2834,5%,42
T043102,341,1240,5%,42
T043114,341,403,5%,42
T043124,341,4741,5%,42
T043147,341,897,5%,42
T043198,453,4856,5%,42
T043238,941,228,5%,42
T043244,941,109,5%,42
T043247,941,2725,5%,42
T043248,941,3926,5%,42
T043265,1727,3190,5%,42
T043271,1727,2935,5%,42
T043323,2218,6181,5%,42
T043326,2218,1558,5%,42
T043360,2552,165,5%,42
T043363,2552,6488,5%,42
T043372,2552,4007,5%,42
T043375,2552,4627,5%,42
T043390,2552,9106,5%,42
T043413,2882,3895,5%,42
T043419,2882,7845,5%,42
T043454,4497,1050,5%,42
T043496,4497,10206,5%,42
T043513,4502,1299,5%,42
T043522,4502,6777,5%,42
T043530,4502,4088,5%,42
T043545,4502,6499,5%,42
T043642,6605,8206,5%,42
T043644,6605,56,5%,42
T043694,7384,83,5%,42
T043695,7384,808,5%,42
T043730,7896,90,5%,42
T043751,8583,2770,5%,42
T043758,8583,3786,5%,42
T043789,8583,2984,5%,42
T043799,8583,1250,5%,42
T043801,9797,598,5%,42
T043813,9797,8545,5%,42
T043838,9797,8732,5%,42
T043849,9797,8583,5%,42
T043915,953,5793,5%,42
T043961,980,10006,5%,42
T043964,980,6,5%,42
T043965,980,355,5%,42
T043967,980,3056,5%,42
T043970,980,2136,5%,42
T043981,980,176,5%,42
T044019,1780,6181,5%,42
T044036,1780,1130,5%,42
T044037,1780,3863,5%,42
T044055,2107,1061,5%,42
T044094,2107,1106,5%,42
T044099,2107,2423,5%,42
T044108,3180,6063,5%,42
T044135,3180,4982,5%,42
T044145,3180,220,5%,42
T044158,4393,2829,5%,42
T044235,4761,8695,5%,42
T044287,6787,5178,5%,42
T044288,6787,4939,5%,42
T044296,6787,1326,5%,42
T044345,8067,2986,5%,42
T044364,147,59,5%,42
T044392,147,4145,5%,42
T044399,147,10145,5%,42
T044411,186,674,5%,42
T044421,186,4730,5%,42
T044433,186,3321,5%,42
T044442,186,3611,5%,42
T044448,186,7906,5%,42
T044469,255,895,5%,42
T044473,255,1524,5%,42
T044505,340,406,5%,42
T044509,340,9572,5%,42
T044512,340,8206,5%,42
T044521,340,3180,5%,42
T044531,340,8258,5%,42
T044551,966,4769,5%,42
T044552,966,7845,5%,42
T044569,966,6871,5%,42
T044570,966,228,5%,42
T044612,1092,7381,5%,42
T044666,1159,19,5%,42
T044669,1159,6821,5%,42
T044707,1265,2794,5%,42
T044709,1265,432,5%,42
T044757,3158,3804,5%,42
T044768,3158,23,5%,42
T044779,3158,10189,5%,42
T044788,3158,9216,5%,42
T044848,3758,9797,5%,42
T044849,3758,4178,5%,42
T044861,3879,7740,5%,42
T044886,3879,47,5%,42
T044912,4040,2892,5%,42
T044919,4040,4469,5%,42
T044934,4040,8943,5%,42
T045043,7890,2666,5%,42
T045081,8715,2417,5%,42
T045116,10,8339,5%,42
T045131,10,58,5%,42
T045178,16,21,5%,42
T045204,581,6323,5%,42
T045222,581,2751,5%,42
T045231,581,1150,5%,42
T045284,1292,338,5%,42
T045285,1292,3065,5%,42
T045307,1873,1084,5%,42
T045356,2194,4031,5%,42
T045372,2194,1542,5%,42
T045383,2194,4762,5%,42
T045393,2194,2632,5%,42
T045412,2417,4142,5%,42
T045415,2417,5627,5%,42
T045424,2417,3240,5%,42
T045433,2417,1336,5%,42
T045436,2417,8783,5%,42
T045475,2499,4862,5%,42
T045479,2499,393,5%,42
T045484,2499,1764,5%,42
T045508,2787,3095,5%,42
T045574,3231,207,5%,42
T045588,3231,8480,5%,42
T045610,3693,1152,5%,42
T045618,3693,3619,5%,42
T045669,4700,1541,5%,42
T045695,4700,6408,5%,42
T045729,4949,7887,5%,42
T045739,4949,5041,5%,42
T045770,5993,3117,5%,42
T045795,5993,338,5%,42
T045805,6094,10071,5%,42
T045828,6094,5286,5%,42
T045850,6573,3787,5%,42
T045852,6573,4978,5%,42
T045879,6573,1136,5%,42
T045886,6573,6045,5%,42
T045889,6573,947,5%,42
T045917,7216,9542,5%,42
T045951,8087,5107,5%,42
T045976,8087,8542,5%,42
T045999,8087,6647,5%,42
T046025,9771,128,5%,42
T046035,9771,4384,5%,42
T046041,9771,3069,5%,42
T046054,125,4808,5%,42
T046094,125,513,5%,42
T046099,125,749,5%,42
T046100,1499,8113,5%,42
T046127,1499,1154,5%,42
T046157,1863,412,5%,42
T046166,1863,5237,5%,42
T046181,1863,5678,5%,42
T046196,1863,68,5%,42
T046206,2010,2472,5%,42
T046246,2010,214,5%,42
T046261,2455,7167,5%,42
T046275,2455,7384,5%,42
T046276,2455,3450,5%,42
T046277,2455,291,5%,42
T046298,2455,9836,5%,42
T046340,3046,5630,5%,42
T046351,4269,6747,5%,42
T046376,4269,5028,5%,42
T046395,4269,8751,5%,42
T046407,6458,4210,5%,42
T046431,6458,5308,5%,42
T046437,6458,2687,5%,42
T046449,6458,7672,5%,42
T046456,6674,2866,5%,42
T046471,6674,1811,5%,42
T046474,6674,264,5%,42
T046477,6674,7472,5%,42
T046494,6674,6125,5%,42
T046499,6674,9533,5%,42
T046524,6732,3056,5%,42
T046570,7317,1184,5%,42
T046654,9064,3276,5%,42
T046658,9064,6253,5%,42
T046666,9064,9512,5%,42
T046690,9064,39,5%,42
T046694,9064,6838,5%,42
T046712,93,254,5%,42
T046717,93,1254,5%,42
T046762,117,5744,5%,42
T046774,117,6334,5%,42
T046775,117,7120,5%,42
T046779,117,6393,5%,42
T046849,518,3386,5%,42
T046854,1080,8914,5%,42
T046883,1080,1058,5%,42
T046884,1080,3693,5%,42
T046886,1080,184,5%,42
T046904,2434,2418,5%,42
T046961,3572,1785,5%,42
T046986,3572,9941,5%,42
T046999,3572,4269,5%,42
T047110,6196,2814,5%,42
T047117,6196,974,5%,42
T047207,6873,2661,5%,42
T047244,6873,8480,5%,42
T047265,8388,4144,5%,42
T047291,8388,3374,5%,42
T047314,8781,4193,5%,42
T047373,89,1120,5%,42
T047391,89,6253,5%,42
T047404,279,577,5%,42
T047422,279,7268,5%,42
T047431,279,159,5%,42
T047458,653,8700,5%,42
T047519,1133,3231,5%,42
T047530,1133,4706,5%,42
T047540,1133,9087,5%,42
T047566,5042,6664,5%,42
T047614,5338,1931,5%,42
T047628,5338,6723,5%,42
T047644,5338,4190,5%,42
T047660,8767,2558,5%,42
T047672,8767,294,5%,42
T047684,8767,1147,5%,42
T047687,8767,6407,5%,42
T047714,9115,168,5%,42
T047722,9115,3331,5%,42
T047729,9115,7042,5%,42
T047755,9610,232,5%,42
T047772,9610,1838,5%,42
T047797,9610,175,5%,42
T047813,29,1838,5%,42
T047823,29,3400,5%,42
T047838,29,854,5%,42
T047856,534,2337,5%,42
T047907,893,8927,5%,42
T047909,893,9486,5%,42
T047915,893,6110,5%,42
T047916,893,677,5%,42
T047936,893,4831,5%,42
T047986,968,9853,5%,42
T047990,968,2417,5%,42
T048028,1095,35,5%,42
T048037,1095,6373,5%,42
T048039,1095,3927,5%,42
T048050,1935,22,5%,42
T048056,1935,149,5%,42
T048072,1935,6172,5%,42
T048073,1935,5955,5%,42
T048098,1935,1673,5%,42
T048108,3012,9034,5%,42
T048111,3012,986,5%,42
T048167,4007,1935,5%,42
T048202,5368,5202,5%,42
T048237,5368,2441,5%,42
T048261,6265,9241,5%,42
T048284,6265,367,5%,42
T048307,6594,1541,5%,42
T048317,6594,4306,5%,42
T048327,6594,5286,5%,42
T048334,6594,1310,5%,42
T048363,7167,1209,5%,42
T048375,7167,221,5%,42
T048378,7167,6374,5%,42
T048382,7167,4399,5%,42
T048388,7167,5260,5%,42
T048459,9118,6745,5%,42
T048470,9118,2966,5%,42
T048482,9118,1106,5%,42
T048539,10535,7995,5%,42
T048543,10535,2010,5%,42
T048552,67,3467,5%,42
T048626,436,5540,5%,42
T048642,436,9850,5%,42
T048699,529,4322,5%,42
T048705,592,4204,5%,42
T048754,1385,554,5%,42
T048755,1385,2372,5%,42
T048770,1385,10342,5%,42
T048813,1399,5170,5%,42
T048815,1399,456,5%,42
T048820,1399,2548,5%,42
T048837,1399,1931,5%,42
T048852,2136,7489,5%,42
T048863,2136,8408,5%,42
T048866,2136,2535,5%,42
T048873,2136,9323,5%,42
T048901,2964,31,5%,42
T048905,2964,1223,5%,42
T048909,2964,3609,5%,42
T048928,2964,105,5%,42
T048934,2964,7991,5%,42
T048939,2964,332,5%,42
T048944,2964,2107,5%,42
T048966,3208,616,5%,42
T049007,3767,2693,5%,42
T049036,3767,2083,5%,42
T049065,5419,315,5%,42
T049068,5419,8531,5%,42
T049082,5419,5225,5%,42
T049123,5514,598,5%,42
T049125,5514,9997,5%,42
T049126,5514,3914,5%,42
T049137,5514,2499,5%,42
T049192,5984,5795,5%,42
T049216,6237,7316,5%,42
T049224,6237,5004,5%,42
T049252,6405,69,5%,42
T049260,6405,6433,5%,42
T049279,6405,2118,5%,42
T049289,6405,4238,5%,42
T049299,6405,889,5%,42
T049330,7269,1039,5%,42
T049351,8007,2926,5%,42
T049354,8007,2637,5%,42
T049416,155,1036,5%,42
T049429,155,976,5%,42
T049490,314,1693,5%,42
T049525,531,4420,5%,42
T049527,531,6573,5%,42
T049551,748,6151,5%,42
T049570,748,7090,5%,42
T049571,748,1693,5%,42
T049581,748,5624,5%,42
T049603,1020,360,5%,42
T049625,1020,1209,5%,42
T049646,1020,9345,5%,42
T049663,1610,923,5%,42
T049693,1610,4100,5%,42
T049701,1626,3938,5%,42
T049709,1626,651,5%,42
T049719,1626,2444,5%,42
T049722,1626,3648,5%,42
T049741,1626,7167,5%,42
T049752,3143,480,5%,42
T049775,3143,603,5%,42
T049782,3143,1048,5%,42
T049788,3143,6274,5%,42
T049794,3143,5887,5%,42
T049816,3457,4263,5%,42
T049848,3457,3230,5%,42
T049851,4689,1501,5%,42
T049862,4689,8663,5%,42
T049872,4689,3343,5%,42
T049911,6195,615,5%,42
T049930,6195,8022,5%,42
T049936,6195,1089,5%,42
T049942,6195,6265,5%,42
T049951,6261,6887,5%,42
T049953,6261,4215,5%,42
T049954,6261,5345,5%,42
T049963,6261,284,5%,42
T050010,7615,8705,5%,42
T050032,7615,7144,5%,42
T050071,8470,117,5%,42
T050085,8470,1216,5%,42
T050104,8861,4272,5%,42
T050115,8861,868,5%,42
T050152,8922,7803,5%,42
T050155,8922,5452,5%,42
T050166,8922,6128,5%,42
T050174,8922,4183,5%,42
T050179,8922,7529,5%,42
T050195,8922,2916,5%,42
T050196,8922,4670,5%,42
T050240,351,432,5%,42
T050242,351,3767,5%,42
T050269,480,1866,5%,42
T050271,480,6237,5%,42
T050272,480,5671,5%,42
T050279,480,2264,5%,42
T050304,596,4040,5%,42
T050309,596,2882,5%,42
T050312,596,4620,5%,42
T050322,596,342,5%,42
T050331,596,6756,5%,42
T050364,2385,7706,5%,42
T050370,2385,3003,5%,42
T050379,2385,6394,5%,42
T050428,2484,1084,5%,42
T050434,2484,314,5%,42
T050473,3361,5385,5%,42
T050499,3361,10535,5%,42
T050534,3743,2362,5%,42
T050567,3818,2078,5%,42
T050575,3818,891,5%,42
T050583,3818,4121,5%,42
T050591,3818,83,5%,42
T050610,4294,2,5%,42
T050617,4294,1292,5%,42
T050622,4294,2013,5%,42
T050645,4294,2815,5%,42
T050713,5178,671,5%,42
T050770,8480,32,5%,42
T050788,8480,1053,5%,42
T050794,8480,1336,5%,42
T050800,8871,4164,5%,42
T050819,8871,554,5%,42
T050855,8943,4424,5%,42
T050865,8943,4096,5%,42
T050866,8943,9082,5%,42
T050910,9124,7610,5%,42
T050914,9124,9610,5%,42
T050956,9181,207,5%,42
T050972,9181,3729,5%,42
T050982,9181,4207,5%,42
T050988,9181,2676,5%,42
T051000,9638,9906,5%,42
T051007,9638,4212,5%,42
T051035,9638,290,5%,42
T051052,462,8927,5%,42
T051056,462,90,5%,42
T051074,462,637,5%,42
T051076,462,2866,5%,42
T051116,632,6981,5%,42
T051150,921,1938,5%,42
T051154,921,7759,5%,42
T051155,921,854,5%,42
T051217,1031,9726,5%,42
T051238,1031,6692,5%,42
T051260,1125,7049,5%,42
T051267,1125,7896,5%,42
T051268,1125,8883,5%,42
T051269,1125,847,5%,42
T051270,1125,683,5%,42
T051277,1125,5793,5%,42
T051286,1125,6170,5%,42
T051293,1125,9118,5%,42
T051297,1125,1863,5%,42
T051329,1954,5811,5%,42
T051375,2567,32,5%,42
T051424,2897,8859,5%,42
T051437,2897,43,5%,42
T051458,3459,4591,5%,42
T051485,3459,1953,5%,42
T051510,3645,1054,5%,42
T051511,3645,145,5%,42
T051549,3645,1242,5%,42
T051550,3983,5563,5%,42
T051553,3983,1014,5%,42
T051555,3983,4376,5%,42
T051568,3983,2444,5%,42
T051571,3983,1204,5%,42
T051584,3983,227,5%,42
T051596,3983,647,5%,42
T051597,3983,9790,5%,42
T051655,4523,1984,5%,42
T051692,4523,7896,5%,42
T051755,6198,4352,5%,42
T051761,6198,4790,5%,42
T051762,6198,4818,5%,42
T051764,6198,7606,5%,42
T051784,6198,284,5%,42
T051788,6198,209,5%,42
T051819,6509,245,5%,42
T051837,6509,8186,5%,42
T051839,6509,1372,5%,42
T051854,6675,1693,5%,42
T051878,6675,4038,5%,42
T051886,6675,7991,5%,42
T051890,6675,1954,5%,42
T051895,6675,5235,5%,42
T051933,7316,83,5%,42
T051934,7316,2244,5%,42
T051990,7357,2602,5%,42
T052056,1388,1268,5%,42
T052090,1388,4732,5%,42
T052097,1388,2182,5%,42
T052114,2362,5392,5%,42
T052120,2362,1102,5%,42
T052148,2362,9986,5%,42
T052152,3886,6125,5%,42
T052157,3886,10359,5%,42
T052184,3886,5736,5%,42
T052196,3886,6904,5%,42
T052213,4325,7375,5%,42
T052217,4325,941,5%,42
T052303,5053,1071,5%,42
T052334,5053,3118,5%,42
T052350,6115,718,5%,42
T052366,6115,1603,5%,42
T052381,6115,3134,5%,42
T052401,6125,7031,5%,42
T052413,6125,5957,5%,42
T052423,6125,4043,5%,42
T052424,6125,1398,5%,42
T052430,6125,733,5%,42
T052453,6213,6664,5%,42
T052482,6213,9906,5%,42
T052531,7115,1222,5%,42
T052577,7976,81,5%,42
T052578,7976,4939,5%,42
T052581,7976,5657,5%,42
T052601,8111,10101,5%,42
T052662,8444,355,5%,42
T052672,8444,1375,5%,42
T052688,8444,235,5%,42
T052715,9764,609,5%,42
T052717,9764,4508,5%,42
T052737,9764,1758,5%,42
T052757,9790,9940,5%,42
T052780,9790,9189,5%,42
T052838,9936,6081,5%,42
T052858,10030,3746,5%,42
T052872,10030,6483,5%,42
T052877,10030,926,5%,42
T052903,10233,6409,5%,42
T052908,10233,5968,5%,42
T053002,350,4890,5%,42
T053056,615,1194,5%,42
T053086,615,8373,5%,42
T053090,615,6889,5%,42
T053118,721,7269,5%,42
T053128,721,7890,5%,42
T053161,1310,3719,5%,42
T053162,1310,1240,5%,42
T053173,1310,8470,5%,42
T053195,1310,5627,5%,42
T053198,1310,4272,5%,42
T053199,1310,46,5%,42
T053207,2674,5446,5%,42
T053249,2674,531,5%,42
T053262,2935,3982,5%,42
T053274,2935,186,5%,42
T053277,2935,3787,5%,42
T053280,2935,3421,5%,42
T053297,2935,5955,5%,42
T053299,2935,2264,5%,42
T053331,3232,581,5%,42
T053370,3331,3421,5%,42
T053396,3331,1241,5%,42
T053401,5170,2484,5%,42
T053482,6669,4621,5%,42
T053485,6669,2674,5%,42
T053516,7119,1994,5%,42
T053527,7119,2591,5%,42
T053528,7119,10535,5%,42
T053535,7119,1330,5%,42
T053573,8266,649,5%,42
T053599,8266,2243,5%,42
T053610,8531,3004,5%,42
T053614,8531,228,5%,42
T053630,8531,1588,5%,42
T053670,8612,5385,5%,42
T053671,8612,3296,5%,42
T053704,8617,263,5%,42
T053724,8617,9272,5%,42
T053746,8617,2004,5%,42
T053752,8642,8373,5%,42
T053779,8642,8146,5%,42
T053827,8705,27,5%,42
T053831,8705,3786,5%,42
T053835,8705,9175,5%,42
T053870,9542,4503,5%,42
T053875,9542,7372,5%,42
T053905,9617,3052,5%,42
T053912,9617,2738,5%,42
T053966,9808,2656,5%,42
T054041,158,8705,5%,42
T054044,158,84,5%,42
T054080,1106,315,5%,42
T054082,1106,615,5%,42
T054114,1228,8380,5%,42
T054126,1228,7706,5%,42
T054169,1330,8613,5%,42
T054171,1330,2629,5%,42
T054176,1330,6821,5%,42
T054180,1330,6485,5%,42
T054183,1330,1175,5%,42
T054197,1330,9377,5%,42
T054206,1658,5968,5%,42
T054216,1658,841,5%,42
T054237,1658,10359,5%,42
T054270,1829,4161,5%,42
T054286,1829,159,5%,42
T054292,1829,10343,5%,42
T054296,1829,3863,5%,42
T054319,2040,7593,5%,42
T054323,2040,4072,5%,42
T054330,2040,6263,5%,42
T054364,2293,3586,5%,42
T054367,2293,10195,5%,42
T054398,2293,4151,5%,42
T054405,2314,3090,5%,42
T054416,2314,5416,5%,42
T054465,2337,5812,5%,42
T054502,2472,2034,5%,42
T054506,2472,6663,5%,42
T054520,2472,3597,5%,42
T054529,2472,774,5%,42
T054560,3169,319,5%,42
T054571,3169,818,5%,42
T054577,3169,862,5%,42
T054583,3169,117,5%,42
T054598,3169,2591,5%,42
T054606,3467,393,5%,42
T054616,3467,9345,5%,42
T054621,3467,1226,5%,42
T054675,3833,1439,5%,42
T054677,3833,7402,5%,42
T054680,3833,8071,5%,42
T054697,3833,611,5%,42
T054707,4263,683,5%,42
T054752,4838,2439,5%,42
T054769,4838,4818,5%,42
T054772,4838,1499,5%,42
T054779,4838,5444,5%,42
T054793,4838,206,5%,42
T054804,5364,3214,5%,42
T054807,5364,2083,5%,42
T054831,5364,8496,5%,42
T054855,6409,6299,5%,42
T054859,6409,1798,5%,42
T054863,6409,9064,5%,42
T054867,6409,7372,5%,42
T054879,6409,9790,5%,42
T054923,6621,6014,5%,42
T054927,6621,2319,5%,42
T054951,7116,9797,5%,42
T054965,7116,6097,5%,42
T054976,7116,1466,5%,42
T054978,7116,1292,5%,42
T055005,7199,4487,5%,42
T055016,7199,9486,5%,42
T055022,7199,6088,5%,42
T055043,7199,6864,5%,42
T055059,7372,2875,5%,42
T055060,7372,295,5%,42
T055087,7372,2751,5%,42
T055100,7537,1122,5%,42
T055101,7537,787,5%,42
T055133,7537,7030,5%,42
T055139,7537,4920,5%,42
T055177,8571,3570,5%,42
T055190,8571,819,5%,42
T055240,8751,3871,5%,42
T055246,8751,7811,5%,42
T055263,8882,132,5%,42
T055317,8927,8295,5%,42
T055337,8927,2804,5%,42
T055352,9650,4844,5%,42
T055361,9650,869,5%,42
T055388,9650,6682,5%,42
T055431,108,392,5%,42
T055461,207,4769,5%,42
T055479,207,1133,5%,42
T055487,207,5190,5%,42
T055498,207,1084,5%,42
T055508,211,671,5%,42
T055528,211,3230,5%,42
T055568,606,1017,5%,42
T055602,672,3117,5%,42
T055640,672,1196,5%,42
T055646,672,987,5%,42
T055667,696,3645,5%,42
T055669,696,9544,5%,42
T055686,696,8050,5%,42
T055697,696,529,5%,42
T055742,1541,3787,5%,42
T055785,1802,6756,5%,42
T055866,2804,4761,5%,42
T055869,2804,7226,5%,42
T055880,2804,3822,5%,42
T055896,2804,7155,5%,42
T055909,2815,10067,5%,42
T055932,2815,1504,5%,42
T055978,2984,940,5%,42
T056043,3065,6621,5%,42
T056056,3117,1918,5%,42
T056082,3117,226,5%,42
T056091,3117,9507,5%,42
T056104,3496,8763,5%,42
T056114,3496,1062,5%,42
T056143,3496,95,5%,42
T056166,4204,5091,5%,42
T056243,4576,134,5%,42
T056263,5381,169,5%,42
T056314,6263,4038,5%,42
T056334,6263,1152,5%,42
T056368,6688,4416,5%,42
T056444,7103,4121,5%,42
T056452,7429,819,5%,42
T056492,7429,10233,5%,42
T056522,7887,3024,5%,42
T056545,7887,1207,5%,42
T056579,8304,6796,5%,42
T056633,8982,6409,5%,42
T056649,8982,4981,5%,42
T056652,9119,9969,5%,42
T056661,9119,1130,5%,42
T056663,9119,6723,5%,42
T056679,9119,6128,5%,42
T056712,9738,7086,5%,42
T056717,9738,4152,5%,42
T056722,9738,5470,5%,42
T056730,9738,2725,5%,42
T056749,9738,5582,5%,42
T056752,208,921,5%,42
T056758,208,2581,5%,42
T056779,208,7449,5%,42
T056788,208,3938,5%,42
T056811,264,6090,5%,42
T056819,264,7090,5%,42
T056821,264,9731,5%,42
T056837,264,4576,5%,42
T056850,306,1019,5%,42
T056864,306,4306,5%,42
T056872,306,4982,5%,42
T056917,377,10350,5%,42
T056949,377,8313,5%,42
T056950,464,308,5%,42
T056959,464,519,5%,42
T057012,900,7684,5%,42
T057045,900,194,5%,42
T057046,900,6237,5%,42
T057050,988,1102,5%,42
T057057,988,9486,5%,42
T057074,988,8739,5%,42
T057082,988,6370,5%,42
T057084,988,3484,5%,42
T057096,988,528,5%,42
