image_id,image_path,low_quality_path,true_identity
T062388,data/splits/100k/images/train/T062388.png,data/corrupted/100k_blur_15x15_s5/train/T062388.png,449
T062389,data/splits/100k/images/train/T062389.png,data/corrupted/100k_blur_15x15_s5/train/T062389.png,449
T062390,data/splits/100k/images/train/T062390.png,data/corrupted/100k_blur_15x15_s5/train/T062390.png,449
T062391,data/splits/100k/images/train/T062391.png,data/corrupted/100k_blur_15x15_s5/train/T062391.png,449
T062392,data/splits/100k/images/train/T062392.png,data/corrupted/100k_blur_15x15_s5/train/T062392.png,449
T062393,data/splits/100k/images/train/T062393.png,data/corrupted/100k_blur_15x15_s5/train/T062393.png,449
T062394,data/splits/100k/images/train/T062394.png,data/corrupted/100k_blur_15x15_s5/train/T062394.png,449
T062395,data/splits/100k/images/train/T062395.png,data/corrupted/100k_blur_15x15_s5/train/T062395.png,449
T062396,data/splits/100k/images/train/T062396.png,data/corrupted/100k_blur_15x15_s5/train/T062396.png,449
T062397,data/splits/100k/images/train/T062397.png,data/corrupted/100k_blur_15x15_s5/train/T062397.png,449
T062398,data/splits/100k/images/train/T062398.png,data/corrupted/100k_blur_15x15_s5/train/T062398.png,449
T062399,data/splits/100k/images/train/T062399.png,data/corrupted/100k_blur_15x15_s5/train/T062399.png,449
T062400,data/splits/100k/images/train/T062400.png,data/corrupted/100k_blur_15x15_s5/train/T062400.png,589
T062401,data/splits/100k/images/train/T062401.png,data/corrupted/100k_blur_15x15_s5/train/T062401.png,589
T062402,data/splits/100k/images/train/T062402.png,data/corrupted/100k_blur_15x15_s5/train/T062402.png,589
T062403,data/splits/100k/images/train/T062403.png,data/corrupted/100k_blur_15x15_s5/train/T062403.png,589
T062404,data/splits/100k/images/train/T062404.png,data/corrupted/100k_blur_15x15_s5/train/T062404.png,589
T062405,data/splits/100k/images/train/T062405.png,data/corrupted/100k_blur_15x15_s5/train/T062405.png,589
T062406,data/splits/100k/images/train/T062406.png,data/corrupted/100k_blur_15x15_s5/train/T062406.png,589
T062407,data/splits/100k/images/train/T062407.png,data/corrupted/100k_blur_15x15_s5/train/T062407.png,589
T062408,data/splits/100k/images/train/T062408.png,data/corrupted/100k_blur_15x15_s5/train/T062408.png,589
T062409,data/splits/100k/images/train/T062409.png,data/corrupted/100k_blur_15x15_s5/train/T062409.png,589
T062410,data/splits/100k/images/train/T062410.png,data/corrupted/100k_blur_15x15_s5/train/T062410.png,589
T062411,data/splits/100k/images/train/T062411.png,data/corrupted/100k_blur_15x15_s5/train/T062411.png,589
T062412,data/splits/100k/images/train/T062412.png,data/corrupted/100k_blur_15x15_s5/train/T062412.png,589
T062413,data/splits/100k/images/train/T062413.png,data/corrupted/100k_blur_15x15_s5/train/T062413.png,589
T062414,data/splits/100k/images/train/T062414.png,data/corrupted/100k_blur_15x15_s5/train/T062414.png,589
T062415,data/splits/100k/images/train/T062415.png,data/corrupted/100k_blur_15x15_s5/train/T062415.png,589
T062416,data/splits/100k/images/train/T062416.png,data/corrupted/100k_blur_15x15_s5/train/T062416.png,589
T062417,data/splits/100k/images/train/T062417.png,data/corrupted/100k_blur_15x15_s5/train/T062417.png,589
T062418,data/splits/100k/images/train/T062418.png,data/corrupted/100k_blur_15x15_s5/train/T062418.png,589
T062419,data/splits/100k/images/train/T062419.png,data/corrupted/100k_blur_15x15_s5/train/T062419.png,589
T062420,data/splits/100k/images/train/T062420.png,data/corrupted/100k_blur_15x15_s5/train/T062420.png,589
T062421,data/splits/100k/images/train/T062421.png,data/corrupted/100k_blur_15x15_s5/train/T062421.png,589
T062422,data/splits/100k/images/train/T062422.png,data/corrupted/100k_blur_15x15_s5/train/T062422.png,589
T062423,data/splits/100k/images/train/T062423.png,data/corrupted/100k_blur_15x15_s5/train/T062423.png,589
T062424,data/splits/100k/images/train/T062424.png,data/corrupted/100k_blur_15x15_s5/train/T062424.png,589
T062425,data/splits/100k/images/train/T062425.png,data/corrupted/100k_blur_15x15_s5/train/T062425.png,589
T062426,data/splits/100k/images/train/T062426.png,data/corrupted/100k_blur_15x15_s5/train/T062426.png,589
T062427,data/splits/100k/images/train/T062427.png,data/corrupted/100k_blur_15x15_s5/train/T062427.png,589
T062428,data/splits/100k/images/train/T062428.png,data/corrupted/100k_blur_15x15_s5/train/T062428.png,589
T062429,data/splits/100k/images/train/T062429.png,data/corrupted/100k_blur_15x15_s5/train/T062429.png,589
T062430,data/splits/100k/images/train/T062430.png,data/corrupted/100k_blur_15x15_s5/train/T062430.png,589
T062431,data/splits/100k/images/train/T062431.png,data/corrupted/100k_blur_15x15_s5/train/T062431.png,589
T062432,data/splits/100k/images/train/T062432.png,data/corrupted/100k_blur_15x15_s5/train/T062432.png,589
T062433,data/splits/100k/images/train/T062433.png,data/corrupted/100k_blur_15x15_s5/train/T062433.png,589
T062434,data/splits/100k/images/train/T062434.png,data/corrupted/100k_blur_15x15_s5/train/T062434.png,589
T062435,data/splits/100k/images/train/T062435.png,data/corrupted/100k_blur_15x15_s5/train/T062435.png,589
T062436,data/splits/100k/images/train/T062436.png,data/corrupted/100k_blur_15x15_s5/train/T062436.png,589
T062437,data/splits/100k/images/train/T062437.png,data/corrupted/100k_blur_15x15_s5/train/T062437.png,589
T062438,data/splits/100k/images/train/T062438.png,data/corrupted/100k_blur_15x15_s5/train/T062438.png,589
T062439,data/splits/100k/images/train/T062439.png,data/corrupted/100k_blur_15x15_s5/train/T062439.png,589
T062440,data/splits/100k/images/train/T062440.png,data/corrupted/100k_blur_15x15_s5/train/T062440.png,589
T062441,data/splits/100k/images/train/T062441.png,data/corrupted/100k_blur_15x15_s5/train/T062441.png,589
T062442,data/splits/100k/images/train/T062442.png,data/corrupted/100k_blur_15x15_s5/train/T062442.png,589
T062443,data/splits/100k/images/train/T062443.png,data/corrupted/100k_blur_15x15_s5/train/T062443.png,589
T062444,data/splits/100k/images/train/T062444.png,data/corrupted/100k_blur_15x15_s5/train/T062444.png,589
T062445,data/splits/100k/images/train/T062445.png,data/corrupted/100k_blur_15x15_s5/train/T062445.png,589
T062446,data/splits/100k/images/train/T062446.png,data/corrupted/100k_blur_15x15_s5/train/T062446.png,589
T062447,data/splits/100k/images/train/T062447.png,data/corrupted/100k_blur_15x15_s5/train/T062447.png,589
T062448,data/splits/100k/images/train/T062448.png,data/corrupted/100k_blur_15x15_s5/train/T062448.png,589
T062449,data/splits/100k/images/train/T062449.png,data/corrupted/100k_blur_15x15_s5/train/T062449.png,589
T062450,data/splits/100k/images/train/T062450.png,data/corrupted/100k_blur_15x15_s5/train/T062450.png,607
T062451,data/splits/100k/images/train/T062451.png,data/corrupted/100k_blur_15x15_s5/train/T062451.png,607
T062452,data/splits/100k/images/train/T062452.png,data/corrupted/100k_blur_15x15_s5/train/T062452.png,607
T062453,data/splits/100k/images/train/T062453.png,data/corrupted/100k_blur_15x15_s5/train/T062453.png,607
T062454,data/splits/100k/images/train/T062454.png,data/corrupted/100k_blur_15x15_s5/train/T062454.png,607
T062455,data/splits/100k/images/train/T062455.png,data/corrupted/100k_blur_15x15_s5/train/T062455.png,607
T062456,data/splits/100k/images/train/T062456.png,data/corrupted/100k_blur_15x15_s5/train/T062456.png,607
T062457,data/splits/100k/images/train/T062457.png,data/corrupted/100k_blur_15x15_s5/train/T062457.png,607
T062458,data/splits/100k/images/train/T062458.png,data/corrupted/100k_blur_15x15_s5/train/T062458.png,607
T062459,data/splits/100k/images/train/T062459.png,data/corrupted/100k_blur_15x15_s5/train/T062459.png,607
T062460,data/splits/100k/images/train/T062460.png,data/corrupted/100k_blur_15x15_s5/train/T062460.png,607
T062461,data/splits/100k/images/train/T062461.png,data/corrupted/100k_blur_15x15_s5/train/T062461.png,607
T062462,data/splits/100k/images/train/T062462.png,data/corrupted/100k_blur_15x15_s5/train/T062462.png,607
T062463,data/splits/100k/images/train/T062463.png,data/corrupted/100k_blur_15x15_s5/train/T062463.png,607
T062464,data/splits/100k/images/train/T062464.png,data/corrupted/100k_blur_15x15_s5/train/T062464.png,607
T062465,data/splits/100k/images/train/T062465.png,data/corrupted/100k_blur_15x15_s5/train/T062465.png,607
T062466,data/splits/100k/images/train/T062466.png,data/corrupted/100k_blur_15x15_s5/train/T062466.png,607
T062467,data/splits/100k/images/train/T062467.png,data/corrupted/100k_blur_15x15_s5/train/T062467.png,607
T062468,data/splits/100k/images/train/T062468.png,data/corrupted/100k_blur_15x15_s5/train/T062468.png,607
T062469,data/splits/100k/images/train/T062469.png,data/corrupted/100k_blur_15x15_s5/train/T062469.png,607
T062470,data/splits/100k/images/train/T062470.png,data/corrupted/100k_blur_15x15_s5/train/T062470.png,607
T062471,data/splits/100k/images/train/T062471.png,data/corrupted/100k_blur_15x15_s5/train/T062471.png,607
T062472,data/splits/100k/images/train/T062472.png,data/corrupted/100k_blur_15x15_s5/train/T062472.png,607
T062473,data/splits/100k/images/train/T062473.png,data/corrupted/100k_blur_15x15_s5/train/T062473.png,607
T062474,data/splits/100k/images/train/T062474.png,data/corrupted/100k_blur_15x15_s5/train/T062474.png,607
T062475,data/splits/100k/images/train/T062475.png,data/corrupted/100k_blur_15x15_s5/train/T062475.png,607
T062476,data/splits/100k/images/train/T062476.png,data/corrupted/100k_blur_15x15_s5/train/T062476.png,607
T062477,data/splits/100k/images/train/T062477.png,data/corrupted/100k_blur_15x15_s5/train/T062477.png,607
T062478,data/splits/100k/images/train/T062478.png,data/corrupted/100k_blur_15x15_s5/train/T062478.png,607
T062479,data/splits/100k/images/train/T062479.png,data/corrupted/100k_blur_15x15_s5/train/T062479.png,607
T062480,data/splits/100k/images/train/T062480.png,data/corrupted/100k_blur_15x15_s5/train/T062480.png,607
T062481,data/splits/100k/images/train/T062481.png,data/corrupted/100k_blur_15x15_s5/train/T062481.png,607
T062482,data/splits/100k/images/train/T062482.png,data/corrupted/100k_blur_15x15_s5/train/T062482.png,607
T062483,data/splits/100k/images/train/T062483.png,data/corrupted/100k_blur_15x15_s5/train/T062483.png,607
T062484,data/splits/100k/images/train/T062484.png,data/corrupted/100k_blur_15x15_s5/train/T062484.png,607
T062485,data/splits/100k/images/train/T062485.png,data/corrupted/100k_blur_15x15_s5/train/T062485.png,607
T062486,data/splits/100k/images/train/T062486.png,data/corrupted/100k_blur_15x15_s5/train/T062486.png,607
T062487,data/splits/100k/images/train/T062487.png,data/corrupted/100k_blur_15x15_s5/train/T062487.png,607
T062488,data/splits/100k/images/train/T062488.png,data/corrupted/100k_blur_15x15_s5/train/T062488.png,607
T062489,data/splits/100k/images/train/T062489.png,data/corrupted/100k_blur_15x15_s5/train/T062489.png,607
T062490,data/splits/100k/images/train/T062490.png,data/corrupted/100k_blur_15x15_s5/train/T062490.png,607
T062491,data/splits/100k/images/train/T062491.png,data/corrupted/100k_blur_15x15_s5/train/T062491.png,607
T062492,data/splits/100k/images/train/T062492.png,data/corrupted/100k_blur_15x15_s5/train/T062492.png,607
T062493,data/splits/100k/images/train/T062493.png,data/corrupted/100k_blur_15x15_s5/train/T062493.png,607
T062494,data/splits/100k/images/train/T062494.png,data/corrupted/100k_blur_15x15_s5/train/T062494.png,607
T062495,data/splits/100k/images/train/T062495.png,data/corrupted/100k_blur_15x15_s5/train/T062495.png,607
T062496,data/splits/100k/images/train/T062496.png,data/corrupted/100k_blur_15x15_s5/train/T062496.png,607
T062497,data/splits/100k/images/train/T062497.png,data/corrupted/100k_blur_15x15_s5/train/T062497.png,607
T062498,data/splits/100k/images/train/T062498.png,data/corrupted/100k_blur_15x15_s5/train/T062498.png,607
T062499,data/splits/100k/images/train/T062499.png,data/corrupted/100k_blur_15x15_s5/train/T062499.png,607
T062500,data/splits/100k/images/train/T062500.png,data/corrupted/100k_blur_15x15_s5/train/T062500.png,2072
T062501,data/splits/100k/images/train/T062501.png,data/corrupted/100k_blur_15x15_s5/train/T062501.png,2072
T062502,data/splits/100k/images/train/T062502.png,data/corrupted/100k_blur_15x15_s5/train/T062502.png,2072
T062503,data/splits/100k/images/train/T062503.png,data/corrupted/100k_blur_15x15_s5/train/T062503.png,2072
T062504,data/splits/100k/images/train/T062504.png,data/corrupted/100k_blur_15x15_s5/train/T062504.png,2072
T062505,data/splits/100k/images/train/T062505.png,data/corrupted/100k_blur_15x15_s5/train/T062505.png,2072
T062506,data/splits/100k/images/train/T062506.png,data/corrupted/100k_blur_15x15_s5/train/T062506.png,2072
T062507,data/splits/100k/images/train/T062507.png,data/corrupted/100k_blur_15x15_s5/train/T062507.png,2072
T062508,data/splits/100k/images/train/T062508.png,data/corrupted/100k_blur_15x15_s5/train/T062508.png,2072
T062509,data/splits/100k/images/train/T062509.png,data/corrupted/100k_blur_15x15_s5/train/T062509.png,2072
T062510,data/splits/100k/images/train/T062510.png,data/corrupted/100k_blur_15x15_s5/train/T062510.png,2072
T062511,data/splits/100k/images/train/T062511.png,data/corrupted/100k_blur_15x15_s5/train/T062511.png,2072
T062512,data/splits/100k/images/train/T062512.png,data/corrupted/100k_blur_15x15_s5/train/T062512.png,2072
T062513,data/splits/100k/images/train/T062513.png,data/corrupted/100k_blur_15x15_s5/train/T062513.png,2072
T062514,data/splits/100k/images/train/T062514.png,data/corrupted/100k_blur_15x15_s5/train/T062514.png,2072
T062515,data/splits/100k/images/train/T062515.png,data/corrupted/100k_blur_15x15_s5/train/T062515.png,2072
T062516,data/splits/100k/images/train/T062516.png,data/corrupted/100k_blur_15x15_s5/train/T062516.png,2072
T062517,data/splits/100k/images/train/T062517.png,data/corrupted/100k_blur_15x15_s5/train/T062517.png,2072
T062518,data/splits/100k/images/train/T062518.png,data/corrupted/100k_blur_15x15_s5/train/T062518.png,2072
T062519,data/splits/100k/images/train/T062519.png,data/corrupted/100k_blur_15x15_s5/train/T062519.png,2072
T062520,data/splits/100k/images/train/T062520.png,data/corrupted/100k_blur_15x15_s5/train/T062520.png,2072
T062521,data/splits/100k/images/train/T062521.png,data/corrupted/100k_blur_15x15_s5/train/T062521.png,2072
T062522,data/splits/100k/images/train/T062522.png,data/corrupted/100k_blur_15x15_s5/train/T062522.png,2072
T062523,data/splits/100k/images/train/T062523.png,data/corrupted/100k_blur_15x15_s5/train/T062523.png,2072
T062524,data/splits/100k/images/train/T062524.png,data/corrupted/100k_blur_15x15_s5/train/T062524.png,2072
T062525,data/splits/100k/images/train/T062525.png,data/corrupted/100k_blur_15x15_s5/train/T062525.png,2072
T062526,data/splits/100k/images/train/T062526.png,data/corrupted/100k_blur_15x15_s5/train/T062526.png,2072
T062527,data/splits/100k/images/train/T062527.png,data/corrupted/100k_blur_15x15_s5/train/T062527.png,2072
T062528,data/splits/100k/images/train/T062528.png,data/corrupted/100k_blur_15x15_s5/train/T062528.png,2072
T062529,data/splits/100k/images/train/T062529.png,data/corrupted/100k_blur_15x15_s5/train/T062529.png,2072
T062530,data/splits/100k/images/train/T062530.png,data/corrupted/100k_blur_15x15_s5/train/T062530.png,2072
T062531,data/splits/100k/images/train/T062531.png,data/corrupted/100k_blur_15x15_s5/train/T062531.png,2072
T062532,data/splits/100k/images/train/T062532.png,data/corrupted/100k_blur_15x15_s5/train/T062532.png,2072
T062533,data/splits/100k/images/train/T062533.png,data/corrupted/100k_blur_15x15_s5/train/T062533.png,2072
T062534,data/splits/100k/images/train/T062534.png,data/corrupted/100k_blur_15x15_s5/train/T062534.png,2072
T062535,data/splits/100k/images/train/T062535.png,data/corrupted/100k_blur_15x15_s5/train/T062535.png,2072
T062536,data/splits/100k/images/train/T062536.png,data/corrupted/100k_blur_15x15_s5/train/T062536.png,2072
T062537,data/splits/100k/images/train/T062537.png,data/corrupted/100k_blur_15x15_s5/train/T062537.png,2072
T062538,data/splits/100k/images/train/T062538.png,data/corrupted/100k_blur_15x15_s5/train/T062538.png,2072
T062539,data/splits/100k/images/train/T062539.png,data/corrupted/100k_blur_15x15_s5/train/T062539.png,2072
T062540,data/splits/100k/images/train/T062540.png,data/corrupted/100k_blur_15x15_s5/train/T062540.png,2072
T062541,data/splits/100k/images/train/T062541.png,data/corrupted/100k_blur_15x15_s5/train/T062541.png,2072
T062542,data/splits/100k/images/train/T062542.png,data/corrupted/100k_blur_15x15_s5/train/T062542.png,2072
T062543,data/splits/100k/images/train/T062543.png,data/corrupted/100k_blur_15x15_s5/train/T062543.png,2072
T062544,data/splits/100k/images/train/T062544.png,data/corrupted/100k_blur_15x15_s5/train/T062544.png,2072
T062545,data/splits/100k/images/train/T062545.png,data/corrupted/100k_blur_15x15_s5/train/T062545.png,2072
T062546,data/splits/100k/images/train/T062546.png,data/corrupted/100k_blur_15x15_s5/train/T062546.png,2072
T062547,data/splits/100k/images/train/T062547.png,data/corrupted/100k_blur_15x15_s5/train/T062547.png,2072
T062548,data/splits/100k/images/train/T062548.png,data/corrupted/100k_blur_15x15_s5/train/T062548.png,2072
T062549,data/splits/100k/images/train/T062549.png,data/corrupted/100k_blur_15x15_s5/train/T062549.png,2072
T062550,data/splits/100k/images/train/T062550.png,data/corrupted/100k_blur_15x15_s5/train/T062550.png,2473
T062551,data/splits/100k/images/train/T062551.png,data/corrupted/100k_blur_15x15_s5/train/T062551.png,2473
T062552,data/splits/100k/images/train/T062552.png,data/corrupted/100k_blur_15x15_s5/train/T062552.png,2473
T062553,data/splits/100k/images/train/T062553.png,data/corrupted/100k_blur_15x15_s5/train/T062553.png,2473
T062554,data/splits/100k/images/train/T062554.png,data/corrupted/100k_blur_15x15_s5/train/T062554.png,2473
T062555,data/splits/100k/images/train/T062555.png,data/corrupted/100k_blur_15x15_s5/train/T062555.png,2473
T062556,data/splits/100k/images/train/T062556.png,data/corrupted/100k_blur_15x15_s5/train/T062556.png,2473
T062557,data/splits/100k/images/train/T062557.png,data/corrupted/100k_blur_15x15_s5/train/T062557.png,2473
T062558,data/splits/100k/images/train/T062558.png,data/corrupted/100k_blur_15x15_s5/train/T062558.png,2473
T062559,data/splits/100k/images/train/T062559.png,data/corrupted/100k_blur_15x15_s5/train/T062559.png,2473
T062560,data/splits/100k/images/train/T062560.png,data/corrupted/100k_blur_15x15_s5/train/T062560.png,2473
T062561,data/splits/100k/images/train/T062561.png,data/corrupted/100k_blur_15x15_s5/train/T062561.png,2473
T062562,data/splits/100k/images/train/T062562.png,data/corrupted/100k_blur_15x15_s5/train/T062562.png,2473
T062563,data/splits/100k/images/train/T062563.png,data/corrupted/100k_blur_15x15_s5/train/T062563.png,2473
T062564,data/splits/100k/images/train/T062564.png,data/corrupted/100k_blur_15x15_s5/train/T062564.png,2473
T062565,data/splits/100k/images/train/T062565.png,data/corrupted/100k_blur_15x15_s5/train/T062565.png,2473
T062566,data/splits/100k/images/train/T062566.png,data/corrupted/100k_blur_15x15_s5/train/T062566.png,2473
T062567,data/splits/100k/images/train/T062567.png,data/corrupted/100k_blur_15x15_s5/train/T062567.png,2473
T062568,data/splits/100k/images/train/T062568.png,data/corrupted/100k_blur_15x15_s5/train/T062568.png,2473
T062569,data/splits/100k/images/train/T062569.png,data/corrupted/100k_blur_15x15_s5/train/T062569.png,2473
T062570,data/splits/100k/images/train/T062570.png,data/corrupted/100k_blur_15x15_s5/train/T062570.png,2473
T062571,data/splits/100k/images/train/T062571.png,data/corrupted/100k_blur_15x15_s5/train/T062571.png,2473
T062572,data/splits/100k/images/train/T062572.png,data/corrupted/100k_blur_15x15_s5/train/T062572.png,2473
T062573,data/splits/100k/images/train/T062573.png,data/corrupted/100k_blur_15x15_s5/train/T062573.png,2473
T062574,data/splits/100k/images/train/T062574.png,data/corrupted/100k_blur_15x15_s5/train/T062574.png,2473
T062575,data/splits/100k/images/train/T062575.png,data/corrupted/100k_blur_15x15_s5/train/T062575.png,2473
T062576,data/splits/100k/images/train/T062576.png,data/corrupted/100k_blur_15x15_s5/train/T062576.png,2473
T062577,data/splits/100k/images/train/T062577.png,data/corrupted/100k_blur_15x15_s5/train/T062577.png,2473
T062578,data/splits/100k/images/train/T062578.png,data/corrupted/100k_blur_15x15_s5/train/T062578.png,2473
T062579,data/splits/100k/images/train/T062579.png,data/corrupted/100k_blur_15x15_s5/train/T062579.png,2473
T062580,data/splits/100k/images/train/T062580.png,data/corrupted/100k_blur_15x15_s5/train/T062580.png,2473
T062581,data/splits/100k/images/train/T062581.png,data/corrupted/100k_blur_15x15_s5/train/T062581.png,2473
T062582,data/splits/100k/images/train/T062582.png,data/corrupted/100k_blur_15x15_s5/train/T062582.png,2473
T062583,data/splits/100k/images/train/T062583.png,data/corrupted/100k_blur_15x15_s5/train/T062583.png,2473
T062584,data/splits/100k/images/train/T062584.png,data/corrupted/100k_blur_15x15_s5/train/T062584.png,2473
T062585,data/splits/100k/images/train/T062585.png,data/corrupted/100k_blur_15x15_s5/train/T062585.png,2473
T062586,data/splits/100k/images/train/T062586.png,data/corrupted/100k_blur_15x15_s5/train/T062586.png,2473
T062587,data/splits/100k/images/train/T062587.png,data/corrupted/100k_blur_15x15_s5/train/T062587.png,2473
T062588,data/splits/100k/images/train/T062588.png,data/corrupted/100k_blur_15x15_s5/train/T062588.png,2473
T062589,data/splits/100k/images/train/T062589.png,data/corrupted/100k_blur_15x15_s5/train/T062589.png,2473
T062590,data/splits/100k/images/train/T062590.png,data/corrupted/100k_blur_15x15_s5/train/T062590.png,2473
T062591,data/splits/100k/images/train/T062591.png,data/corrupted/100k_blur_15x15_s5/train/T062591.png,2473
T062592,data/splits/100k/images/train/T062592.png,data/corrupted/100k_blur_15x15_s5/train/T062592.png,2473
T062593,data/splits/100k/images/train/T062593.png,data/corrupted/100k_blur_15x15_s5/train/T062593.png,2473
T062594,data/splits/100k/images/train/T062594.png,data/corrupted/100k_blur_15x15_s5/train/T062594.png,2473
T062595,data/splits/100k/images/train/T062595.png,data/corrupted/100k_blur_15x15_s5/train/T062595.png,2473
T062596,data/splits/100k/images/train/T062596.png,data/corrupted/100k_blur_15x15_s5/train/T062596.png,2473
T062597,data/splits/100k/images/train/T062597.png,data/corrupted/100k_blur_15x15_s5/train/T062597.png,2473
T062598,data/splits/100k/images/train/T062598.png,data/corrupted/100k_blur_15x15_s5/train/T062598.png,2473
T062599,data/splits/100k/images/train/T062599.png,data/corrupted/100k_blur_15x15_s5/train/T062599.png,2473
T062600,data/splits/100k/images/train/T062600.png,data/corrupted/100k_blur_15x15_s5/train/T062600.png,3351
T062601,data/splits/100k/images/train/T062601.png,data/corrupted/100k_blur_15x15_s5/train/T062601.png,3351
T062602,data/splits/100k/images/train/T062602.png,data/corrupted/100k_blur_15x15_s5/train/T062602.png,3351
T062603,data/splits/100k/images/train/T062603.png,data/corrupted/100k_blur_15x15_s5/train/T062603.png,3351
T062604,data/splits/100k/images/train/T062604.png,data/corrupted/100k_blur_15x15_s5/train/T062604.png,3351
T062605,data/splits/100k/images/train/T062605.png,data/corrupted/100k_blur_15x15_s5/train/T062605.png,3351
T062606,data/splits/100k/images/train/T062606.png,data/corrupted/100k_blur_15x15_s5/train/T062606.png,3351
T062607,data/splits/100k/images/train/T062607.png,data/corrupted/100k_blur_15x15_s5/train/T062607.png,3351
T062608,data/splits/100k/images/train/T062608.png,data/corrupted/100k_blur_15x15_s5/train/T062608.png,3351
T062609,data/splits/100k/images/train/T062609.png,data/corrupted/100k_blur_15x15_s5/train/T062609.png,3351
T062610,data/splits/100k/images/train/T062610.png,data/corrupted/100k_blur_15x15_s5/train/T062610.png,3351
T062611,data/splits/100k/images/train/T062611.png,data/corrupted/100k_blur_15x15_s5/train/T062611.png,3351
T062612,data/splits/100k/images/train/T062612.png,data/corrupted/100k_blur_15x15_s5/train/T062612.png,3351
T062613,data/splits/100k/images/train/T062613.png,data/corrupted/100k_blur_15x15_s5/train/T062613.png,3351
T062614,data/splits/100k/images/train/T062614.png,data/corrupted/100k_blur_15x15_s5/train/T062614.png,3351
T062615,data/splits/100k/images/train/T062615.png,data/corrupted/100k_blur_15x15_s5/train/T062615.png,3351
T062616,data/splits/100k/images/train/T062616.png,data/corrupted/100k_blur_15x15_s5/train/T062616.png,3351
T062617,data/splits/100k/images/train/T062617.png,data/corrupted/100k_blur_15x15_s5/train/T062617.png,3351
T062618,data/splits/100k/images/train/T062618.png,data/corrupted/100k_blur_15x15_s5/train/T062618.png,3351
T062619,data/splits/100k/images/train/T062619.png,data/corrupted/100k_blur_15x15_s5/train/T062619.png,3351
T062620,data/splits/100k/images/train/T062620.png,data/corrupted/100k_blur_15x15_s5/train/T062620.png,3351
T062621,data/splits/100k/images/train/T062621.png,data/corrupted/100k_blur_15x15_s5/train/T062621.png,3351
T062622,data/splits/100k/images/train/T062622.png,data/corrupted/100k_blur_15x15_s5/train/T062622.png,3351
T062623,data/splits/100k/images/train/T062623.png,data/corrupted/100k_blur_15x15_s5/train/T062623.png,3351
T062624,data/splits/100k/images/train/T062624.png,data/corrupted/100k_blur_15x15_s5/train/T062624.png,3351
T062625,data/splits/100k/images/train/T062625.png,data/corrupted/100k_blur_15x15_s5/train/T062625.png,3351
T062626,data/splits/100k/images/train/T062626.png,data/corrupted/100k_blur_15x15_s5/train/T062626.png,3351
T062627,data/splits/100k/images/train/T062627.png,data/corrupted/100k_blur_15x15_s5/train/T062627.png,3351
T062628,data/splits/100k/images/train/T062628.png,data/corrupted/100k_blur_15x15_s5/train/T062628.png,3351
T062629,data/splits/100k/images/train/T062629.png,data/corrupted/100k_blur_15x15_s5/train/T062629.png,3351
T062630,data/splits/100k/images/train/T062630.png,data/corrupted/100k_blur_15x15_s5/train/T062630.png,3351
T062631,data/splits/100k/images/train/T062631.png,data/corrupted/100k_blur_15x15_s5/train/T062631.png,3351
T062632,data/splits/100k/images/train/T062632.png,data/corrupted/100k_blur_15x15_s5/train/T062632.png,3351
T062633,data/splits/100k/images/train/T062633.png,data/corrupted/100k_blur_15x15_s5/train/T062633.png,3351
T062634,data/splits/100k/images/train/T062634.png,data/corrupted/100k_blur_15x15_s5/train/T062634.png,3351
T062635,data/splits/100k/images/train/T062635.png,data/corrupted/100k_blur_15x15_s5/train/T062635.png,3351
T062636,data/splits/100k/images/train/T062636.png,data/corrupted/100k_blur_15x15_s5/train/T062636.png,3351
T062637,data/splits/100k/images/train/T062637.png,data/corrupted/100k_blur_15x15_s5/train/T062637.png,3351
T062638,data/splits/100k/images/train/T062638.png,data/corrupted/100k_blur_15x15_s5/train/T062638.png,3351
T062639,data/splits/100k/images/train/T062639.png,data/corrupted/100k_blur_15x15_s5/train/T062639.png,3351
T062640,data/splits/100k/images/train/T062640.png,data/corrupted/100k_blur_15x15_s5/train/T062640.png,3351
T062641,data/splits/100k/images/train/T062641.png,data/corrupted/100k_blur_15x15_s5/train/T062641.png,3351
T062642,data/splits/100k/images/train/T062642.png,data/corrupted/100k_blur_15x15_s5/train/T062642.png,3351
T062643,data/splits/100k/images/train/T062643.png,data/corrupted/100k_blur_15x15_s5/train/T062643.png,3351
T062644,data/splits/100k/images/train/T062644.png,data/corrupted/100k_blur_15x15_s5/train/T062644.png,3351
T062645,data/splits/100k/images/train/T062645.png,data/corrupted/100k_blur_15x15_s5/train/T062645.png,3351
T062646,data/splits/100k/images/train/T062646.png,data/corrupted/100k_blur_15x15_s5/train/T062646.png,3351
T062647,data/splits/100k/images/train/T062647.png,data/corrupted/100k_blur_15x15_s5/train/T062647.png,3351
T062648,data/splits/100k/images/train/T062648.png,data/corrupted/100k_blur_15x15_s5/train/T062648.png,3351
T062649,data/splits/100k/images/train/T062649.png,data/corrupted/100k_blur_15x15_s5/train/T062649.png,3351
T062650,data/splits/100k/images/train/T062650.png,data/corrupted/100k_blur_15x15_s5/train/T062650.png,3450
T062651,data/splits/100k/images/train/T062651.png,data/corrupted/100k_blur_15x15_s5/train/T062651.png,3450
T062652,data/splits/100k/images/train/T062652.png,data/corrupted/100k_blur_15x15_s5/train/T062652.png,3450
