image_id,true_identity,assigned_identity,noise_level,seed
T040048,4499,956,20%,42
T040059,6806,1168,20%,42
T040063,6806,6110,20%,42
T040067,6806,7593,20%,42
T040069,6806,4818,20%,42
T040072,6806,4007,20%,42
T040080,6806,1863,20%,42
T040082,6806,5078,20%,42
T040086,6806,130,20%,42
T040090,6806,4844,20%,42
T040091,6806,952,20%,42
T040095,6806,6094,20%,42
T040098,6806,8828,20%,42
T040100,354,2769,20%,42
T040103,354,1317,20%,42
T040117,354,430,20%,42
T040145,354,3591,20%,42
T040152,973,1061,20%,42
T040157,973,7888,20%,42
T040161,973,8007,20%,42
T040163,973,8313,20%,42
T040169,973,6407,20%,42
T040173,973,7037,20%,42
T040175,973,541,20%,42
T040183,973,2656,20%,42
T040186,973,9833,20%,42
T040192,973,241,20%,42
T040193,973,7432,20%,42
T040199,973,8114,20%,42
T040200,977,9986,20%,42
T040201,977,8794,20%,42
T040203,977,8617,20%,42
T040205,977,7788,20%,42
T040211,977,6962,20%,42
T040228,977,2834,20%,42
T040229,977,2608,20%,42
T040233,977,10535,20%,42
T040240,977,760,20%,42
T040247,977,3924,20%,42
T040250,1102,1384,20%,42
T040254,1102,8381,20%,42
T040255,1102,721,20%,42
T040257,1102,4646,20%,42
T040264,1102,3606,20%,42
T040266,1102,9168,20%,42
T040269,1102,6201,20%,42
T040273,1102,1196,20%,42
T040278,1102,988,20%,42
T040289,1102,4939,20%,42
T040290,1102,4503,20%,42
T040292,1102,903,20%,42
T040296,1102,6014,20%,42
T040301,1848,6962,20%,42
T040305,1848,9115,20%,42
T040311,1848,7984,20%,42
T040312,1848,3572,20%,42
T040315,1848,1147,20%,42
T040321,1848,587,20%,42
T040322,1848,3400,20%,42
T040328,1848,8469,20%,42
T040329,1848,7127,20%,42
T040343,1848,3971,20%,42
T040351,2166,8866,20%,42
T040353,2166,4062,20%,42
T040358,2166,577,20%,42
T040359,2166,3746,20%,42
T040363,2166,684,20%,42
T040371,2166,7537,20%,42
T040372,2166,7128,20%,42
T040373,2166,536,20%,42
T040377,2166,4044,20%,42
T040378,2166,8691,20%,42
T040386,2166,7334,20%,42
T040389,2166,614,20%,42
T040391,2166,455,20%,42
T040395,2166,8969,20%,42
T040397,2166,8303,20%,42
T040400,2321,4007,20%,42
T040403,2321,986,20%,42
T040407,2321,5833,20%,42
T040413,2321,3619,20%,42
T040417,2321,27,20%,42
T040420,2321,3950,20%,42
T040429,2321,65,20%,42
T040432,2321,4232,20%,42
T040433,2321,1631,20%,42
T040435,2321,7845,20%,42
T040437,2321,4463,20%,42
T040442,2321,1780,20%,42
T040443,2321,8266,20%,42
T040449,2321,733,20%,42
T040465,2966,5503,20%,42
T040468,2966,5042,20%,42
T040469,2966,8642,20%,42
T040476,2966,5531,20%,42
T040480,2966,923,20%,42
T040492,2966,241,20%,42
T040493,2966,3895,20%,42
T040507,3316,539,20%,42
T040512,3316,3597,20%,42
T040513,3316,9199,20%,42
T040514,3316,5377,20%,42
T040518,3316,6459,20%,42
T040524,3316,3705,20%,42
T040528,3316,5171,20%,42
T040534,3316,732,20%,42
T040535,3316,1212,20%,42
T040538,3316,3693,20%,42
T040544,3316,9257,20%,42
T040551,3975,7786,20%,42
T040558,3975,2352,20%,42
T040560,3975,3232,20%,42
T040564,3975,9230,20%,42
T040569,3975,3326,20%,42
T040571,3975,3231,20%,42
T040581,3975,6014,20%,42
T040583,3975,1361,20%,42
T040590,3975,9351,20%,42
T040599,3975,2558,20%,42
T040613,4604,2676,20%,42
T040617,4604,8615,20%,42
T040620,4604,696,20%,42
T040621,4604,2875,20%,42
T040629,4604,170,20%,42
T040632,4604,2154,20%,42
T040637,4604,5592,20%,42
T040645,4604,2644,20%,42
T040646,4604,7918,20%,42
T040652,5075,7372,20%,42
T040661,5075,9512,20%,42
T040663,5075,6791,20%,42
T040664,5075,3983,20%,42
T040665,5075,1535,20%,42
T040674,5075,1299,20%,42
T040682,5075,322,20%,42
T040684,5075,914,20%,42
T040685,5075,234,20%,42
T040686,5075,3895,20%,42
T040691,5075,372,20%,42
T040702,5803,6202,20%,42
T040706,5803,8444,20%,42
T040715,5803,8373,20%,42
T040719,5803,6128,20%,42
T040729,5803,6232,20%,42
T040730,5803,5958,20%,42
T040747,5803,519,20%,42
T040751,6514,81,20%,42
T040753,6514,5828,20%,42
T040757,6514,404,20%,42
T040760,6514,10065,20%,42
T040762,6514,4281,20%,42
T040766,6514,330,20%,42
T040768,6514,1243,20%,42
T040771,6514,821,20%,42
T040772,6514,9084,20%,42
T040774,6514,7940,20%,42
T040776,6514,171,20%,42
T040780,6514,528,20%,42
T040782,6514,1610,20%,42
T040787,6514,2882,20%,42
T040788,6514,9533,20%,42
T040790,6514,517,20%,42
T040796,6514,1802,20%,42
T040806,8063,7422,20%,42
T040810,8063,3095,20%,42
T040815,8063,5166,20%,42
T040817,8063,5447,20%,42
T040831,8063,4895,20%,42
T040832,8063,5599,20%,42
T040839,8063,2920,20%,42
T040844,8063,4265,20%,42
T040846,8063,3208,20%,42
T040854,9708,1094,20%,42
T040856,9708,2434,20%,42
T040860,9708,5970,20%,42
T040868,9708,1457,20%,42
T040877,9708,4401,20%,42
T040889,9708,4702,20%,42
T040893,9708,953,20%,42
T040897,9708,8658,20%,42
T040908,598,4506,20%,42
T040930,598,2535,20%,42
T040931,598,9987,20%,42
T040937,598,1535,20%,42
T040939,598,9830,20%,42
T040944,598,10065,20%,42
T040945,598,5202,20%,42
T040948,598,2591,20%,42
T040949,598,129,20%,42
T040956,1055,1048,20%,42
T040966,1055,7381,20%,42
T040971,1055,385,20%,42
T040974,1055,3928,20%,42
T040975,1055,176,20%,42
T040976,1055,2439,20%,42
T040977,1055,2644,20%,42
T040978,1055,955,20%,42
T040983,1055,1306,20%,42
T040994,1055,209,20%,42
T040998,1055,651,20%,42
T041006,2080,4537,20%,42
T041008,2080,985,20%,42
T041009,2080,492,20%,42
T041011,2080,8241,20%,42
T041014,2080,5587,20%,42
T041015,2080,6023,20%,42
T041016,2080,4700,20%,42
T041020,2080,3400,20%,42
T041021,2080,2802,20%,42
T041022,2080,100,20%,42
T041025,2080,232,20%,42
T041028,2080,393,20%,42
T041035,2080,3177,20%,42
T041040,2080,562,20%,42
T041053,3356,3609,20%,42
T041073,3356,9515,20%,42
T041080,3356,5308,20%,42
T041090,3356,9063,20%,42
T041091,3356,659,20%,42
T041096,3356,10060,20%,42
T041099,3356,3804,20%,42
T041100,3386,2719,20%,42
T041103,3386,8715,20%,42
T041104,3386,968,20%,42
T041112,3386,19,20%,42
T041121,3386,3639,20%,42
T041124,3386,6682,20%,42
T041125,3386,7103,20%,42
T041128,3386,16,20%,42
T041135,3386,7849,20%,42
T041138,3386,7030,20%,42
T041144,3386,3520,20%,42
T041147,3386,9731,20%,42
T041149,3386,5438,20%,42
T041151,3697,9987,20%,42
T041156,3697,3721,20%,42
T041161,3697,159,20%,42
T041167,3697,4387,20%,42
T041178,3697,6815,20%,42
T041180,3697,9558,20%,42
T041184,3697,1626,20%,42
T041187,3697,2264,20%,42
T041197,3697,2548,20%,42
T041199,3697,1558,20%,42
T041201,3895,8476,20%,42
T041206,3895,7083,20%,42
T041207,3895,2902,20%,42
T041212,3895,97,20%,42
T041220,3895,5153,20%,42
T041226,3895,6195,20%,42
T041230,3895,841,20%,42
T041240,3895,5252,20%,42
T041254,4210,8047,20%,42
T041269,4210,4563,20%,42
T041276,4210,5624,20%,42
T041284,4210,9808,20%,42
T041298,4210,377,20%,42
T041301,4232,7976,20%,42
T041303,4232,1299,20%,42
T041304,4232,1645,20%,42
T041308,4232,985,20%,42
T041310,4232,1692,20%,42
T041311,4232,936,20%,42
T041324,4232,4487,20%,42
T041327,4232,6647,20%,42
T041329,4232,3697,20%,42
T041339,4232,2700,20%,42
T041340,4232,6962,20%,42
T041342,4232,4844,20%,42
T041350,4384,2637,20%,42
T041364,4384,6119,20%,42
T041368,4384,2584,20%,42
T041376,4384,605,20%,42
T041377,4384,550,20%,42
T041379,4384,2192,20%,42
T041381,4384,1023,20%,42
T041382,4384,8087,20%,42
T041384,4384,3721,20%,42
T041390,4384,2418,20%,42
T041392,4384,1071,20%,42
T041395,4384,1657,20%,42
T041399,4384,8074,20%,42
T041410,4620,1209,20%,42
T041414,4620,1439,20%,42
T041419,4620,7796,20%,42
T041423,4620,4890,20%,42
T041433,4620,4783,20%,42
T041435,4620,599,20%,42
T041446,4620,5582,20%,42
T041449,4620,40,20%,42
T041451,4790,8186,20%,42
T041457,4790,8691,20%,42
T041458,4790,4210,20%,42
T041461,4790,897,20%,42
T041463,4790,6754,20%,42
T041469,4790,5488,20%,42
T041476,4790,1490,20%,42
T041481,4790,5322,20%,42
T041500,5023,3046,20%,42
T041510,5023,120,20%,42
T041513,5023,4384,20%,42
T041517,5023,4702,20%,42
T041536,5023,2572,20%,42
T041538,5023,6726,20%,42
T041539,5023,6777,20%,42
T041542,5023,5041,20%,42
T041548,5023,6675,20%,42
T041549,5023,4606,20%,42
T041554,5747,4044,20%,42
T041555,5747,5468,20%,42
T041560,5747,165,20%,42
T041562,5747,985,20%,42
T041564,5747,6743,20%,42
T041569,5747,868,20%,42
T041578,5747,430,20%,42
T041581,5747,4603,20%,42
T041583,5747,986,20%,42
T041588,5747,3725,20%,42
T041589,5747,940,20%,42
T041592,5747,8298,20%,42
T041605,6306,206,20%,42
T041612,6306,4508,20%,42
T041621,6306,5746,20%,42
T041624,6306,41,20%,42
T041626,6306,7411,20%,42
T041628,6306,4732,20%,42
T041629,6306,571,20%,42
T041635,6306,3177,20%,42
T041639,6306,601,20%,42
T041648,6306,8401,20%,42
T041650,9020,4649,20%,42
T041653,9020,1838,20%,42
T041663,9020,47,20%,42
T041669,9020,3629,20%,42
T041681,9020,10060,20%,42
T041684,9020,9940,20%,42
T041700,305,1212,20%,42
T041703,305,1758,20%,42
T041705,305,4142,20%,42
T041708,305,9850,20%,42
T041709,305,573,20%,42
T041713,305,255,20%,42
T041714,305,6951,20%,42
T041722,305,5747,20%,42
T041725,305,5958,20%,42
T041726,305,819,20%,42
T041731,305,469,20%,42
T041738,305,1626,20%,42
T041743,305,7740,20%,42
T041746,305,2293,20%,42
T041752,1379,5026,20%,42
T041757,1379,4221,20%,42
T041759,1379,3240,20%,42
T041761,1379,688,20%,42
T041763,1379,2982,20%,42
T041766,1379,6599,20%,42
T041767,1379,7759,20%,42
T041768,1379,477,20%,42
T041781,1379,9849,20%,42
T041783,1379,1494,20%,42
T041787,1379,7788,20%,42
T041792,1379,2729,20%,42
T041793,1379,29,20%,42
T041799,1379,868,20%,42
T041807,4702,1784,20%,42
T041810,4702,1079,20%,42
T041816,4702,6996,20%,42
T041822,4702,187,20%,42
T041826,4702,3169,20%,42
T041831,4702,159,20%,42
T041832,4702,1896,20%,42
T041842,4702,541,20%,42
T041843,4702,4139,20%,42
T041844,4702,2387,20%,42
T041851,5328,2331,20%,42
T041852,5328,66,20%,42
T041867,5328,8712,20%,42
T041870,5328,6743,20%,42
T041873,5328,3611,20%,42
T041875,5328,2493,20%,42
T041893,5328,200,20%,42
T041901,8203,1247,20%,42
T041903,8203,9836,20%,42
T041907,8203,2559,20%,42
T041911,8203,1434,20%,42
T041914,8203,6638,20%,42
T041919,8203,1866,20%,42
T041930,8203,3741,20%,42
T041935,8203,5706,20%,42
T041937,8203,8198,20%,42
T041947,8203,5926,20%,42
T041948,8203,1005,20%,42
T041952,664,2072,20%,42
T041956,664,8108,20%,42
T041959,664,8074,20%,42
T041967,664,1020,20%,42
T041981,664,9204,20%,42
T041988,664,2319,20%,42
T041991,664,2218,20%,42
T041994,664,2549,20%,42
T041996,664,2000,20%,42
T042003,1815,4162,20%,42
T042011,1815,2794,20%,42
T042017,1815,2472,20%,42
T042020,1815,7162,20%,42
T042027,1815,4939,20%,42
T042030,1815,3052,20%,42
T042035,1815,10,20%,42
T042036,1815,8739,20%,42
T042038,1815,2378,20%,42
T042040,1815,3159,20%,42
T042054,2138,4489,20%,42
T042055,2138,4502,20%,42
T042062,2138,3224,20%,42
T042063,2138,7128,20%,42
T042068,2138,6951,20%,42
T042081,2138,8087,20%,42
T042089,2138,986,20%,42
T042090,2138,5320,20%,42
T042099,2138,3818,20%,42
T042101,2332,6602,20%,42
T042110,2332,279,20%,42
T042115,2332,9020,20%,42
T042126,2332,2693,20%,42
T042132,2332,8355,20%,42
T042133,2332,688,20%,42
T042134,2332,1337,20%,42
T042139,2332,66,20%,42
T042154,2441,430,20%,42
T042155,2441,5148,20%,42
T042162,2441,3272,20%,42
T042176,2441,2609,20%,42
T042184,2441,6791,20%,42
T042189,2441,6334,20%,42
T042201,2693,5338,20%,42
T042204,2693,208,20%,42
T042207,2693,7894,20%,42
T042234,2693,6458,20%,42
T042237,2693,5839,20%,42
T042243,2693,6513,20%,42
T042253,3209,5120,20%,42
T042258,3209,2010,20%,42
T042260,3209,6974,20%,42
T042263,3209,9936,20%,42
T042280,3209,2693,20%,42
T042284,3209,7212,20%,42
T042296,3209,8695,20%,42
T042306,3484,1595,20%,42
T042309,3484,4263,20%,42
T042314,3484,5985,20%,42
T042315,3484,7471,20%,42
T042318,3484,1866,20%,42
T042320,3484,132,20%,42
T042321,3484,1074,20%,42
T042325,3484,5775,20%,42
T042326,3484,2099,20%,42
T042329,3484,4510,20%,42
T042333,3484,3924,20%,42
T042334,3484,4968,20%,42
T042335,3484,5994,20%,42
T042347,3484,5843,20%,42
T042349,3484,1088,20%,42
T042352,3721,1953,20%,42
T042360,3721,5239,20%,42
T042362,3721,231,20%,42
T042369,3721,6441,20%,42
T042372,3721,4506,20%,42
T042378,3721,6601,20%,42
T042389,3721,266,20%,42
T042390,3721,1514,20%,42
T042393,3721,1546,20%,42
T042395,3721,4537,20%,42
T042396,3721,1673,20%,42
T042400,4164,40,20%,42
T042410,4164,1194,20%,42
T042414,4164,6631,20%,42
T042423,4164,3886,20%,42
T042425,4164,6787,20%,42
T042426,4164,3610,20%,42
T042429,4164,7402,20%,42
T042440,4164,4831,20%,42
T042442,4164,1412,20%,42
T042448,4164,2182,20%,42
T042451,4226,5540,20%,42
T042477,4226,2009,20%,42
T042478,4226,1228,20%,42
T042479,4226,258,20%,42
T042486,4226,3270,20%,42
T042490,4226,3759,20%,42
T042498,4226,5180,20%,42
T042519,5846,554,20%,42
T042520,5846,6071,20%,42
T042522,5846,9371,20%,42
T042523,5846,4706,20%,42
T042532,5846,6134,20%,42
T042547,5846,2393,20%,42
T042555,6301,1184,20%,42
T042561,6301,2204,20%,42
T042566,6301,8346,20%,42
T042574,6301,2072,20%,42
T042576,6301,693,20%,42
T042598,6301,6090,20%,42
T042602,6777,9034,20%,42
T042622,6777,7942,20%,42
T042623,6777,2608,20%,42
T042630,6777,199,20%,42
T042631,6777,1388,20%,42
T042646,6777,1909,20%,42
T042658,172,3098,20%,42
T042659,172,8573,20%,42
T042672,172,7128,20%,42
T042678,172,7144,20%,42
T042691,172,6238,20%,42
T042694,172,5086,20%,42
T042696,172,1468,20%,42
T042711,243,1017,20%,42
T042717,243,6135,20%,42
T042718,243,4682,20%,42
T042733,243,7981,20%,42
T042737,243,491,20%,42
T042738,243,9371,20%,42
T042750,914,1398,20%,42
T042768,914,1541,20%,42
T042779,914,868,20%,42
T042787,914,1240,20%,42
T042795,914,9237,20%,42
T042825,1180,406,20%,42
T042830,1180,5170,20%,42
T042844,1180,2505,20%,42
T042855,5034,249,20%,42
T042856,5034,821,20%,42
T042863,5034,2412,20%,42
T042868,5034,267,20%,42
T042870,5034,7792,20%,42
T042872,5034,5312,20%,42
T042874,5034,8767,20%,42
T042878,5034,2112,20%,42
T042879,5034,5235,20%,42
T042884,5034,3006,20%,42
T042885,5034,1034,20%,42
T042889,5034,9542,20%,42
T042894,5034,7099,20%,42
T042895,5034,1088,20%,42
T042896,5034,6981,20%,42
T042899,5034,5529,20%,42
T042900,5171,8950,20%,42
T042905,5171,1866,20%,42
T042908,5171,8763,20%,42
T042909,5171,1641,20%,42
T042913,5171,8531,20%,42
T042916,5171,100,20%,42
T042919,5171,8712,20%,42
T042922,5171,6097,20%,42
T042924,5171,9230,20%,42
T042925,5171,1685,20%,42
T042935,5171,8867,20%,42
T042936,5171,7849,20%,42
T042939,5171,2584,20%,42
T042940,5171,5436,20%,42
T042944,5171,1434,20%,42
T042949,5171,5419,20%,42
T042955,6747,284,20%,42
T042961,6747,2196,20%,42
T042975,6747,4043,20%,42
T042979,6747,7250,20%,42
T042983,6747,7887,20%,42
T042985,6747,1048,20%,42
T042997,6747,5436,20%,42
T043004,130,9850,20%,42
T043008,130,42,20%,42
T043011,130,638,20%,42
T043014,130,6195,20%,42
T043021,130,1058,20%,42
T043023,130,2650,20%,42
T043025,130,5937,20%,42
T043039,130,5319,20%,42
T043040,130,4364,20%,42
T043041,130,6394,20%,42
T043042,130,8381,20%,42
T043055,266,1422,20%,42
T043064,266,1002,20%,42
T043069,266,787,20%,42
T043074,266,3095,20%,42
T043080,266,41,20%,42
T043084,266,1935,20%,42
T043092,266,79,20%,42
T043093,266,1981,20%,42
T043096,266,6274,20%,42
T043097,266,46,20%,42
T043100,341,4072,20%,42
T043101,341,2834,20%,42
T043102,341,1240,20%,42
T043109,341,9311,20%,42
T043112,341,2378,20%,42
T043114,341,403,20%,42
T043118,341,5162,20%,42
T043119,341,7359,20%,42
T043122,341,4728,20%,42
T043124,341,4741,20%,42
T043135,341,4162,20%,42
T043136,341,1764,20%,42
T043137,341,9906,20%,42
T043139,341,4169,20%,42
T043147,341,897,20%,42
T043153,453,3117,20%,42
T043160,453,4096,20%,42
T043169,453,880,20%,42
T043177,453,5190,20%,42
T043182,453,1061,20%,42
T043194,453,6745,20%,42
T043198,453,4856,20%,42
T043210,941,10040,20%,42
T043212,941,9204,20%,42
T043213,941,3975,20%,42
T043215,941,3006,20%,42
T043216,941,2121,20%,42
T043217,941,3718,20%,42
T043230,941,1163,20%,42
T043232,941,1054,20%,42
T043238,941,228,20%,42
T043241,941,2786,20%,42
T043243,941,748,20%,42
T043244,941,109,20%,42
T043247,941,2725,20%,42
T043248,941,3926,20%,42
T043257,1727,2520,20%,42
T043265,1727,3190,20%,42
T043267,1727,6485,20%,42
T043271,1727,2935,20%,42
T043279,1727,9764,20%,42
T043290,1727,6904,20%,42
T043301,2218,1200,20%,42
T043303,2218,5531,20%,42
T043306,2218,3779,20%,42
T043311,2218,3922,20%,42
T043323,2218,6181,20%,42
T043326,2218,1558,20%,42
T043329,2218,1168,20%,42
T043333,2218,6509,20%,42
T043335,2218,7402,20%,42
T043336,2218,5955,20%,42
T043345,2218,1104,20%,42
T043350,2552,616,20%,42
T043354,2552,6664,20%,42
T043360,2552,165,20%,42
T043363,2552,6488,20%,42
T043367,2552,3010,20%,42
T043371,2552,4489,20%,42
T043372,2552,4007,20%,42
T043375,2552,4627,20%,42
T043387,2552,10233,20%,42
T043390,2552,9106,20%,42
T043392,2552,1189,20%,42
T043394,2552,9936,20%,42
T043397,2552,10060,20%,42
T043398,2552,9570,20%,42
T043407,2882,2352,20%,42
T043408,2882,2787,20%,42
T043413,2882,3895,20%,42
T043419,2882,7845,20%,42
T043421,2882,940,20%,42
T043426,2882,2687,20%,42
T043428,2882,476,20%,42
T043442,2882,167,20%,42
T043450,4497,5320,20%,42
T043454,4497,1050,20%,42
T043474,4497,8778,20%,42
T043475,4497,2602,20%,42
T043479,4497,6663,20%,42
T043489,4497,8783,20%,42
T043492,4497,8206,20%,42
T043493,4497,940,20%,42
T043496,4497,10206,20%,42
T043501,4502,253,20%,42
T043502,4502,1679,20%,42
T043508,4502,314,20%,42
T043511,4502,8071,20%,42
T043513,4502,1299,20%,42
T043522,4502,6777,20%,42
T043524,4502,2471,20%,42
T043526,4502,9325,20%,42
T043530,4502,4088,20%,42
T043533,4502,8169,20%,42
T043539,4502,184,20%,42
T043541,4502,10189,20%,42
T043545,4502,6499,20%,42
T043547,4502,5086,20%,42
T043551,4981,4689,20%,42
T043555,4981,217,20%,42
T043566,4981,2244,20%,42
T043571,4981,6669,20%,42
T043597,4981,8505,20%,42
T043601,6605,7083,20%,42
T043602,6605,1504,20%,42
T043604,6605,5527,20%,42
T043614,6605,3567,20%,42
T043624,6605,3069,20%,42
T043625,6605,19,20%,42
T043630,6605,8691,20%,42
T043631,6605,5671,20%,42
T043635,6605,61,20%,42
T043639,6605,8416,20%,42
T043642,6605,8206,20%,42
T043644,6605,56,20%,42
T043661,7384,3484,20%,42
T043663,7384,3764,20%,42
T043667,7384,3158,20%,42
T043669,7384,1784,20%,42
T043674,7384,5726,20%,42
T043679,7384,5589,20%,42
T043684,7384,8687,20%,42
T043688,7384,9235,20%,42
T043694,7384,83,20%,42
T043695,7384,808,20%,42
T043706,7896,3114,20%,42
T043711,7896,1457,20%,42
T043713,7896,8982,20%,42
T043725,7896,3741,20%,42
T043726,7896,4269,20%,42
T043728,7896,3451,20%,42
T043730,7896,90,20%,42
T043733,7896,5287,20%,42
T043736,7896,7037,20%,42
T043738,7896,14,20%,42
T043749,7896,8444,20%,42
T043751,8583,2770,20%,42
T043752,8583,7116,20%,42
T043753,8583,7918,20%,42
T043754,8583,6081,20%,42
T043755,8583,6840,20%,42
T043757,8583,8819,20%,42
T043758,8583,3786,20%,42
T043761,8583,1552,20%,42
T043764,8583,8542,20%,42
T043766,8583,21,20%,42
T043779,8583,2182,20%,42
T043789,8583,2984,20%,42
T043790,8583,238,20%,42
T043799,8583,1250,20%,42
T043801,9797,598,20%,42
T043811,9797,4364,20%,42
T043813,9797,8545,20%,42
T043823,9797,3169,20%,42
T043833,9797,3591,20%,42
T043838,9797,8732,20%,42
T043839,9797,350,20%,42
T043842,9797,8654,20%,42
T043844,9797,3068,20%,42
T043845,9797,3986,20%,42
T043849,9797,8583,20%,42
T043856,257,5889,20%,42
T043857,257,5627,20%,42
T043860,257,6747,20%,42
T043871,257,5178,20%,42
T043875,257,6723,20%,42
T043897,257,7776,20%,42
T043898,257,4290,20%,42
T043899,257,2961,20%,42
T043904,953,104,20%,42
T043905,953,3065,20%,42
T043908,953,9936,20%,42
T043909,953,2012,20%,42
T043910,953,6689,20%,42
T043912,953,104,20%,42
T043913,953,3705,20%,42
T043915,953,5793,20%,42
T043919,953,5210,20%,42
T043920,953,714,20%,42
T043927,953,8496,20%,42
T043929,953,4325,20%,42
T043930,953,3936,20%,42
T043931,953,9987,20%,42
T043944,953,2243,20%,42
T043945,953,4981,20%,42
T043946,953,5041,20%,42
T043948,953,6213,20%,42
T043959,980,5830,20%,42
T043961,980,10006,20%,42
T043964,980,6,20%,42
T043965,980,355,20%,42
T043967,980,3056,20%,42
T043970,980,2136,20%,42
T043971,980,6500,20%,42
T043976,980,4741,20%,42
T043978,980,5091,20%,42
T043981,980,176,20%,42
T043984,980,1693,20%,42
T043988,980,2751,20%,42
T043989,980,6743,20%,42
T043999,980,5438,20%,42
T044004,1780,360,20%,42
T044006,1780,4732,20%,42
T044014,1780,1649,20%,42
T044015,1780,7389,20%,42
T044019,1780,6181,20%,42
T044021,1780,6796,20%,42
T044026,1780,5547,20%,42
T044036,1780,1130,20%,42
T044037,1780,3863,20%,42
T044039,1780,8781,20%,42
T044041,1780,2167,20%,42
T044043,1780,573,20%,42
T044046,1780,8304,20%,42
T044055,2107,1061,20%,42
T044058,2107,6565,20%,42
T044059,2107,1129,20%,42
T044062,2107,9193,20%,42
T044069,2107,6934,20%,42
T044070,2107,4150,20%,42
T044071,2107,3456,20%,42
T044074,2107,378,20%,42
T044076,2107,1490,20%,42
T044086,2107,524,20%,42
T044089,2107,2012,20%,42
T044090,2107,2740,20%,42
T044094,2107,1106,20%,42
T044099,2107,2423,20%,42
T044102,3180,235,20%,42
T044108,3180,6063,20%,42
T044111,3180,3690,20%,42
T044124,3180,1533,20%,42
T044131,3180,7392,20%,42
T044135,3180,4982,20%,42
T044136,3180,5315,20%,42
T044140,3180,6408,20%,42
T044143,3180,4506,20%,42
T044145,3180,220,20%,42
T044151,4393,5833,20%,42
T044155,4393,51,20%,42
T044158,4393,2829,20%,42
T044163,4393,1909,20%,42
T044177,4393,6394,20%,42
T044185,4393,8664,20%,42
T044191,4393,2629,20%,42
T044193,4393,1910,20%,42
T044196,4393,387,20%,42
T044212,4761,4816,20%,42
T044214,4761,4866,20%,42
T044226,4761,895,20%,42
T044228,4761,3759,20%,42
T044234,4761,4024,20%,42
T044235,4761,8695,20%,42
T044244,4761,5775,20%,42
T044245,4761,1754,20%,42
T044253,6787,6978,20%,42
T044260,6787,8861,20%,42
T044264,6787,4142,20%,42
T044265,6787,2956,20%,42
T044276,6787,114,20%,42
T044277,6787,4292,20%,42
T044279,6787,4098,20%,42
T044286,6787,536,20%,42
T044287,6787,5178,20%,42
T044288,6787,4939,20%,42
T044291,6787,3180,20%,42
T044293,6787,443,20%,42
T044295,6787,521,20%,42
T044296,6787,1326,20%,42
T044305,8067,2559,20%,42
T044306,8067,7176,20%,42
T044315,8067,900,20%,42
T044326,8067,191,20%,42
T044331,8067,1061,20%,42
T044345,8067,2986,20%,42
T044347,8067,93,20%,42
T044351,147,4051,20%,42
T044355,147,7449,20%,42
T044360,147,5953,20%,42
T044364,147,59,20%,42
T044365,147,941,20%,42
T044373,147,7706,20%,42
T044386,147,521,20%,42
T044392,147,4145,20%,42
T044396,147,1245,20%,42
T044399,147,10145,20%,42
T044401,186,6573,20%,42
T044404,186,4139,20%,42
T044411,186,674,20%,42
T044414,186,5713,20%,42
T044415,186,509,20%,42
T044421,186,4730,20%,42
T044424,186,8867,20%,42
T044433,186,3321,20%,42
T044440,186,195,20%,42
T044442,186,3611,20%,42
T044448,186,7906,20%,42
T044450,255,1120,20%,42
T044454,255,3718,20%,42
T044456,255,1399,20%,42
T044465,255,8444,20%,42
T044469,255,895,20%,42
T044473,255,1524,20%,42
T044474,255,2291,20%,42
T044483,255,5312,20%,42
T044491,255,9797,20%,42
T044499,255,2108,20%,42
T044502,340,5107,20%,42
T044505,340,406,20%,42
T044507,340,3205,20%,42
T044509,340,9572,20%,42
T044511,340,1306,20%,42
T044512,340,8206,20%,42
T044516,340,3591,20%,42
T044517,340,4294,20%,42
T044521,340,3180,20%,42
T044526,340,610,20%,42
T044531,340,8258,20%,42
T044540,340,3786,20%,42
T044544,340,4537,20%,42
T044550,966,41,20%,42
T044551,966,4769,20%,42
T044552,966,7845,20%,42
T044553,966,4450,20%,42
T044555,966,2551,20%,42
T044556,966,1613,20%,42
T044567,966,6622,20%,42
T044569,966,6871,20%,42
T044570,966,228,20%,42
T044573,966,6393,20%,42
T044574,966,1266,20%,42
T044575,966,721,20%,42
T044588,966,1106,20%,42
T044590,966,6864,20%,42
T044599,966,221,20%,42
T044610,1092,4,20%,42
T044612,1092,7381,20%,42
T044616,1092,8074,20%,42
T044630,1092,4450,20%,42
T044635,1092,1516,20%,42
T044638,1092,4508,20%,42
T044647,1092,2085,20%,42
T044649,1092,772,20%,42
T044652,1159,772,20%,42
T044660,1159,493,20%,42
T044666,1159,19,20%,42
T044669,1159,6821,20%,42
T044671,1159,1179,20%,42
T044673,1159,1008,20%,42
T044678,1159,9323,20%,42
T044681,1159,2397,20%,42
T044685,1159,412,20%,42
T044691,1159,847,20%,42
T044694,1159,6232,20%,42
T044706,1265,975,20%,42
T044707,1265,2794,20%,42
T044709,1265,432,20%,42
T044710,1265,871,20%,42
T044713,1265,2293,20%,42
T044716,1265,220,20%,42
T044721,1265,5531,20%,42
T044731,1265,3003,20%,42
T044741,1265,8206,20%,42
T044755,3158,6238,20%,42
T044757,3158,3804,20%,42
T044763,3158,6647,20%,42
T044765,3158,3361,20%,42
T044768,3158,23,20%,42
T044770,3158,2956,20%,42
T044774,3158,973,20%,42
T044779,3158,10189,20%,42
