source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity
418665,8339,H003176,data/splits/100k/images/heldout/H003176.png,data/corrupted/100k_blur_15x15_s5/heldout/H003176.png,8339
418662,8339,H003177,data/splits/100k/images/heldout/H003177.png,data/corrupted/100k_blur_15x15_s5/heldout/H003177.png,8339
418701,8339,H003178,data/splits/100k/images/heldout/H003178.png,data/corrupted/100k_blur_15x15_s5/heldout/H003178.png,8339
418759,8339,H003179,data/splits/100k/images/heldout/H003179.png,data/corrupted/100k_blur_15x15_s5/heldout/H003179.png,8339
435829,8814,H003180,data/splits/100k/images/heldout/H003180.png,data/corrupted/100k_blur_15x15_s5/heldout/H003180.png,8814
435890,8814,H003181,data/splits/100k/images/heldout/H003181.png,data/corrupted/100k_blur_15x15_s5/heldout/H003181.png,8814
435893,8814,H003182,data/splits/100k/images/heldout/H003182.png,data/corrupted/100k_blur_15x15_s5/heldout/H003182.png,8814
435854,8814,H003183,data/splits/100k/images/heldout/H003183.png,data/corrupted/100k_blur_15x15_s5/heldout/H003183.png,8814
11012,68,H003184,data/splits/100k/images/heldout/H003184.png,data/corrupted/100k_blur_15x15_s5/heldout/H003184.png,68
10938,68,H003185,data/splits/100k/images/heldout/H003185.png,data/corrupted/100k_blur_15x15_s5/heldout/H003185.png,68
10936,68,H003186,data/splits/100k/images/heldout/H003186.png,data/corrupted/100k_blur_15x15_s5/heldout/H003186.png,68
10990,68,H003187,data/splits/100k/images/heldout/H003187.png,data/corrupted/100k_blur_15x15_s5/heldout/H003187.png,68
116355,1524,H003188,data/splits/100k/images/heldout/H003188.png,data/corrupted/100k_blur_15x15_s5/heldout/H003188.png,1524
116362,1524,H003189,data/splits/100k/images/heldout/H003189.png,data/corrupted/100k_blur_15x15_s5/heldout/H003189.png,1524
116395,1524,H003190,data/splits/100k/images/heldout/H003190.png,data/corrupted/100k_blur_15x15_s5/heldout/H003190.png,1524
116374,1524,H003191,data/splits/100k/images/heldout/H003191.png,data/corrupted/100k_blur_15x15_s5/heldout/H003191.png,1524
166720,2554,H003192,data/splits/100k/images/heldout/H003192.png,data/corrupted/100k_blur_15x15_s5/heldout/H003192.png,2554
166710,2554,H003193,data/splits/100k/images/heldout/H003193.png,data/corrupted/100k_blur_15x15_s5/heldout/H003193.png,2554
166728,2554,H003194,data/splits/100k/images/heldout/H003194.png,data/corrupted/100k_blur_15x15_s5/heldout/H003194.png,2554
166715,2554,H003195,data/splits/100k/images/heldout/H003195.png,data/corrupted/100k_blur_15x15_s5/heldout/H003195.png,2554
243427,4191,H003196,data/splits/100k/images/heldout/H003196.png,data/corrupted/100k_blur_15x15_s5/heldout/H003196.png,4191
243447,4191,H003197,data/splits/100k/images/heldout/H003197.png,data/corrupted/100k_blur_15x15_s5/heldout/H003197.png,4191
243401,4191,H003198,data/splits/100k/images/heldout/H003198.png,data/corrupted/100k_blur_15x15_s5/heldout/H003198.png,4191
243493,4191,H003199,data/splits/100k/images/heldout/H003199.png,data/corrupted/100k_blur_15x15_s5/heldout/H003199.png,4191
259125,4499,H003200,data/splits/100k/images/heldout/H003200.png,data/corrupted/100k_blur_15x15_s5/heldout/H003200.png,4499
259084,4499,H003201,data/splits/100k/images/heldout/H003201.png,data/corrupted/100k_blur_15x15_s5/heldout/H003201.png,4499
259089,4499,H003202,data/splits/100k/images/heldout/H003202.png,data/corrupted/100k_blur_15x15_s5/heldout/H003202.png,4499
259076,4499,H003203,data/splits/100k/images/heldout/H003203.png,data/corrupted/100k_blur_15x15_s5/heldout/H003203.png,4499
361998,6806,H003204,data/splits/100k/images/heldout/H003204.png,data/corrupted/100k_blur_15x15_s5/heldout/H003204.png,6806
362039,6806,H003205,data/splits/100k/images/heldout/H003205.png,data/corrupted/100k_blur_15x15_s5/heldout/H003205.png,6806
362015,6806,H003206,data/splits/100k/images/heldout/H003206.png,data/corrupted/100k_blur_15x15_s5/heldout/H003206.png,6806
362045,6806,H003207,data/splits/100k/images/heldout/H003207.png,data/corrupted/100k_blur_15x15_s5/heldout/H003207.png,6806
37833,354,H003208,data/splits/100k/images/heldout/H003208.png,data/corrupted/100k_blur_15x15_s5/heldout/H003208.png,354
37884,354,H003209,data/splits/100k/images/heldout/H003209.png,data/corrupted/100k_blur_15x15_s5/heldout/H003209.png,354
37888,354,H003210,data/splits/100k/images/heldout/H003210.png,data/corrupted/100k_blur_15x15_s5/heldout/H003210.png,354
37876,354,H003211,data/splits/100k/images/heldout/H003211.png,data/corrupted/100k_blur_15x15_s5/heldout/H003211.png,354
80137,973,H003212,data/splits/100k/images/heldout/H003212.png,data/corrupted/100k_blur_15x15_s5/heldout/H003212.png,973
80147,973,H003213,data/splits/100k/images/heldout/H003213.png,data/corrupted/100k_blur_15x15_s5/heldout/H003213.png,973
80160,973,H003214,data/splits/100k/images/heldout/H003214.png,data/corrupted/100k_blur_15x15_s5/heldout/H003214.png,973
80150,973,H003215,data/splits/100k/images/heldout/H003215.png,data/corrupted/100k_blur_15x15_s5/heldout/H003215.png,973
80719,977,H003216,data/splits/100k/images/heldout/H003216.png,data/corrupted/100k_blur_15x15_s5/heldout/H003216.png,977
80666,977,H003217,data/splits/100k/images/heldout/H003217.png,data/corrupted/100k_blur_15x15_s5/heldout/H003217.png,977
80670,977,H003218,data/splits/100k/images/heldout/H003218.png,data/corrupted/100k_blur_15x15_s5/heldout/H003218.png,977
80684,977,H003219,data/splits/100k/images/heldout/H003219.png,data/corrupted/100k_blur_15x15_s5/heldout/H003219.png,977
90519,1102,H003220,data/splits/100k/images/heldout/H003220.png,data/corrupted/100k_blur_15x15_s5/heldout/H003220.png,1102
90528,1102,H003221,data/splits/100k/images/heldout/H003221.png,data/corrupted/100k_blur_15x15_s5/heldout/H003221.png,1102
90551,1102,H003222,data/splits/100k/images/heldout/H003222.png,data/corrupted/100k_blur_15x15_s5/heldout/H003222.png,1102
90583,1102,H003223,data/splits/100k/images/heldout/H003223.png,data/corrupted/100k_blur_15x15_s5/heldout/H003223.png,1102
132331,1848,H003224,data/splits/100k/images/heldout/H003224.png,data/corrupted/100k_blur_15x15_s5/heldout/H003224.png,1848
132334,1848,H003225,data/splits/100k/images/heldout/H003225.png,data/corrupted/100k_blur_15x15_s5/heldout/H003225.png,1848
132314,1848,H003226,data/splits/100k/images/heldout/H003226.png,data/corrupted/100k_blur_15x15_s5/heldout/H003226.png,1848
132327,1848,H003227,data/splits/100k/images/heldout/H003227.png,data/corrupted/100k_blur_15x15_s5/heldout/H003227.png,1848
147212,2166,H003228,data/splits/100k/images/heldout/H003228.png,data/corrupted/100k_blur_15x15_s5/heldout/H003228.png,2166
147267,2166,H003229,data/splits/100k/images/heldout/H003229.png,data/corrupted/100k_blur_15x15_s5/heldout/H003229.png,2166
147229,2166,H003230,data/splits/100k/images/heldout/H003230.png,data/corrupted/100k_blur_15x15_s5/heldout/H003230.png,2166
147236,2166,H003231,data/splits/100k/images/heldout/H003231.png,data/corrupted/100k_blur_15x15_s5/heldout/H003231.png,2166
154502,2321,H003232,data/splits/100k/images/heldout/H003232.png,data/corrupted/100k_blur_15x15_s5/heldout/H003232.png,2321
154595,2321,H003233,data/splits/100k/images/heldout/H003233.png,data/corrupted/100k_blur_15x15_s5/heldout/H003233.png,2321
154524,2321,H003234,data/splits/100k/images/heldout/H003234.png,data/corrupted/100k_blur_15x15_s5/heldout/H003234.png,2321
154586,2321,H003235,data/splits/100k/images/heldout/H003235.png,data/corrupted/100k_blur_15x15_s5/heldout/H003235.png,2321
187229,2966,H003236,data/splits/100k/images/heldout/H003236.png,data/corrupted/100k_blur_15x15_s5/heldout/H003236.png,2966
187186,2966,H003237,data/splits/100k/images/heldout/H003237.png,data/corrupted/100k_blur_15x15_s5/heldout/H003237.png,2966
187198,2966,H003238,data/splits/100k/images/heldout/H003238.png,data/corrupted/100k_blur_15x15_s5/heldout/H003238.png,2966
187189,2966,H003239,data/splits/100k/images/heldout/H003239.png,data/corrupted/100k_blur_15x15_s5/heldout/H003239.png,2966
202453,3316,H003240,data/splits/100k/images/heldout/H003240.png,data/corrupted/100k_blur_15x15_s5/heldout/H003240.png,3316
202395,3316,H003241,data/splits/100k/images/heldout/H003241.png,data/corrupted/100k_blur_15x15_s5/heldout/H003241.png,3316
202428,3316,H003242,data/splits/100k/images/heldout/H003242.png,data/corrupted/100k_blur_15x15_s5/heldout/H003242.png,3316
202437,3316,H003243,data/splits/100k/images/heldout/H003243.png,data/corrupted/100k_blur_15x15_s5/heldout/H003243.png,3316
232682,3975,H003244,data/splits/100k/images/heldout/H003244.png,data/corrupted/100k_blur_15x15_s5/heldout/H003244.png,3975
232721,3975,H003245,data/splits/100k/images/heldout/H003245.png,data/corrupted/100k_blur_15x15_s5/heldout/H003245.png,3975
232738,3975,H003246,data/splits/100k/images/heldout/H003246.png,data/corrupted/100k_blur_15x15_s5/heldout/H003246.png,3975
232664,3975,H003247,data/splits/100k/images/heldout/H003247.png,data/corrupted/100k_blur_15x15_s5/heldout/H003247.png,3975
263164,4604,H003248,data/splits/100k/images/heldout/H003248.png,data/corrupted/100k_blur_15x15_s5/heldout/H003248.png,4604
263209,4604,H003249,data/splits/100k/images/heldout/H003249.png,data/corrupted/100k_blur_15x15_s5/heldout/H003249.png,4604
263208,4604,H003250,data/splits/100k/images/heldout/H003250.png,data/corrupted/100k_blur_15x15_s5/heldout/H003250.png,4604
263179,4604,H003251,data/splits/100k/images/heldout/H003251.png,data/corrupted/100k_blur_15x15_s5/heldout/H003251.png,4604
284123,5075,H003252,data/splits/100k/images/heldout/H003252.png,data/corrupted/100k_blur_15x15_s5/heldout/H003252.png,5075
284077,5075,H003253,data/splits/100k/images/heldout/H003253.png,data/corrupted/100k_blur_15x15_s5/heldout/H003253.png,5075
284133,5075,H003254,data/splits/100k/images/heldout/H003254.png,data/corrupted/100k_blur_15x15_s5/heldout/H003254.png,5075
284052,5075,H003255,data/splits/100k/images/heldout/H003255.png,data/corrupted/100k_blur_15x15_s5/heldout/H003255.png,5075
316833,5803,H003256,data/splits/100k/images/heldout/H003256.png,data/corrupted/100k_blur_15x15_s5/heldout/H003256.png,5803
316900,5803,H003257,data/splits/100k/images/heldout/H003257.png,data/corrupted/100k_blur_15x15_s5/heldout/H003257.png,5803
316839,5803,H003258,data/splits/100k/images/heldout/H003258.png,data/corrupted/100k_blur_15x15_s5/heldout/H003258.png,5803
316825,5803,H003259,data/splits/100k/images/heldout/H003259.png,data/corrupted/100k_blur_15x15_s5/heldout/H003259.png,5803
349829,6514,H003260,data/splits/100k/images/heldout/H003260.png,data/corrupted/100k_blur_15x15_s5/heldout/H003260.png,6514
349922,6514,H003261,data/splits/100k/images/heldout/H003261.png,data/corrupted/100k_blur_15x15_s5/heldout/H003261.png,6514
349926,6514,H003262,data/splits/100k/images/heldout/H003262.png,data/corrupted/100k_blur_15x15_s5/heldout/H003262.png,6514
349876,6514,H003263,data/splits/100k/images/heldout/H003263.png,data/corrupted/100k_blur_15x15_s5/heldout/H003263.png,6514
408726,8063,H003264,data/splits/100k/images/heldout/H003264.png,data/corrupted/100k_blur_15x15_s5/heldout/H003264.png,8063
408737,8063,H003265,data/splits/100k/images/heldout/H003265.png,data/corrupted/100k_blur_15x15_s5/heldout/H003265.png,8063
408779,8063,H003266,data/splits/100k/images/heldout/H003266.png,data/corrupted/100k_blur_15x15_s5/heldout/H003266.png,8063
408782,8063,H003267,data/splits/100k/images/heldout/H003267.png,data/corrupted/100k_blur_15x15_s5/heldout/H003267.png,8063
465050,9708,H003268,data/splits/100k/images/heldout/H003268.png,data/corrupted/100k_blur_15x15_s5/heldout/H003268.png,9708
465043,9708,H003269,data/splits/100k/images/heldout/H003269.png,data/corrupted/100k_blur_15x15_s5/heldout/H003269.png,9708
465057,9708,H003270,data/splits/100k/images/heldout/H003270.png,data/corrupted/100k_blur_15x15_s5/heldout/H003270.png,9708
465084,9708,H003271,data/splits/100k/images/heldout/H003271.png,data/corrupted/100k_blur_15x15_s5/heldout/H003271.png,9708
55896,598,H003272,data/splits/100k/images/heldout/H003272.png,data/corrupted/100k_blur_15x15_s5/heldout/H003272.png,598
55969,598,H003273,data/splits/100k/images/heldout/H003273.png,data/corrupted/100k_blur_15x15_s5/heldout/H003273.png,598
55932,598,H003274,data/splits/100k/images/heldout/H003274.png,data/corrupted/100k_blur_15x15_s5/heldout/H003274.png,598
55897,598,H003275,data/splits/100k/images/heldout/H003275.png,data/corrupted/100k_blur_15x15_s5/heldout/H003275.png,598
87440,1055,H003276,data/splits/100k/images/heldout/H003276.png,data/corrupted/100k_blur_15x15_s5/heldout/H003276.png,1055
87446,1055,H003277,data/splits/100k/images/heldout/H003277.png,data/corrupted/100k_blur_15x15_s5/heldout/H003277.png,1055
87489,1055,H003278,data/splits/100k/images/heldout/H003278.png,data/corrupted/100k_blur_15x15_s5/heldout/H003278.png,1055
87488,1055,H003279,data/splits/100k/images/heldout/H003279.png,data/corrupted/100k_blur_15x15_s5/heldout/H003279.png,1055
143437,2080,H003280,data/splits/100k/images/heldout/H003280.png,data/corrupted/100k_blur_15x15_s5/heldout/H003280.png,2080
143388,2080,H003281,data/splits/100k/images/heldout/H003281.png,data/corrupted/100k_blur_15x15_s5/heldout/H003281.png,2080
143457,2080,H003282,data/splits/100k/images/heldout/H003282.png,data/corrupted/100k_blur_15x15_s5/heldout/H003282.png,2080
143453,2080,H003283,data/splits/100k/images/heldout/H003283.png,data/corrupted/100k_blur_15x15_s5/heldout/H003283.png,2080
204353,3356,H003284,data/splits/100k/images/heldout/H003284.png,data/corrupted/100k_blur_15x15_s5/heldout/H003284.png,3356
204338,3356,H003285,data/splits/100k/images/heldout/H003285.png,data/corrupted/100k_blur_15x15_s5/heldout/H003285.png,3356
204313,3356,H003286,data/splits/100k/images/heldout/H003286.png,data/corrupted/100k_blur_15x15_s5/heldout/H003286.png,3356
204370,3356,H003287,data/splits/100k/images/heldout/H003287.png,data/corrupted/100k_blur_15x15_s5/heldout/H003287.png,3356
206101,3386,H003288,data/splits/100k/images/heldout/H003288.png,data/corrupted/100k_blur_15x15_s5/heldout/H003288.png,3386
206151,3386,H003289,data/splits/100k/images/heldout/H003289.png,data/corrupted/100k_blur_15x15_s5/heldout/H003289.png,3386
206182,3386,H003290,data/splits/100k/images/heldout/H003290.png,data/corrupted/100k_blur_15x15_s5/heldout/H003290.png,3386
206131,3386,H003291,data/splits/100k/images/heldout/H003291.png,data/corrupted/100k_blur_15x15_s5/heldout/H003291.png,3386
220118,3697,H003292,data/splits/100k/images/heldout/H003292.png,data/corrupted/100k_blur_15x15_s5/heldout/H003292.png,3697
220134,3697,H003293,data/splits/100k/images/heldout/H003293.png,data/corrupted/100k_blur_15x15_s5/heldout/H003293.png,3697
220078,3697,H003294,data/splits/100k/images/heldout/H003294.png,data/corrupted/100k_blur_15x15_s5/heldout/H003294.png,3697
220084,3697,H003295,data/splits/100k/images/heldout/H003295.png,data/corrupted/100k_blur_15x15_s5/heldout/H003295.png,3697
228994,3895,H003296,data/splits/100k/images/heldout/H003296.png,data/corrupted/100k_blur_15x15_s5/heldout/H003296.png,3895
228947,3895,H003297,data/splits/100k/images/heldout/H003297.png,data/corrupted/100k_blur_15x15_s5/heldout/H003297.png,3895
228967,3895,H003298,data/splits/100k/images/heldout/H003298.png,data/corrupted/100k_blur_15x15_s5/heldout/H003298.png,3895
228919,3895,H003299,data/splits/100k/images/heldout/H003299.png,data/corrupted/100k_blur_15x15_s5/heldout/H003299.png,3895
244404,4210,H003300,data/splits/100k/images/heldout/H003300.png,data/corrupted/100k_blur_15x15_s5/heldout/H003300.png,4210
244413,4210,H003301,data/splits/100k/images/heldout/H003301.png,data/corrupted/100k_blur_15x15_s5/heldout/H003301.png,4210
244472,4210,H003302,data/splits/100k/images/heldout/H003302.png,data/corrupted/100k_blur_15x15_s5/heldout/H003302.png,4210
244481,4210,H003303,data/splits/100k/images/heldout/H003303.png,data/corrupted/100k_blur_15x15_s5/heldout/H003303.png,4210
245526,4232,H003304,data/splits/100k/images/heldout/H003304.png,data/corrupted/100k_blur_15x15_s5/heldout/H003304.png,4232
245484,4232,H003305,data/splits/100k/images/heldout/H003305.png,data/corrupted/100k_blur_15x15_s5/heldout/H003305.png,4232
245530,4232,H003306,data/splits/100k/images/heldout/H003306.png,data/corrupted/100k_blur_15x15_s5/heldout/H003306.png,4232
245549,4232,H003307,data/splits/100k/images/heldout/H003307.png,data/corrupted/100k_blur_15x15_s5/heldout/H003307.png,4232
253233,4384,H003308,data/splits/100k/images/heldout/H003308.png,data/corrupted/100k_blur_15x15_s5/heldout/H003308.png,4384
253284,4384,H003309,data/splits/100k/images/heldout/H003309.png,data/corrupted/100k_blur_15x15_s5/heldout/H003309.png,4384
253243,4384,H003310,data/splits/100k/images/heldout/H003310.png,data/corrupted/100k_blur_15x15_s5/heldout/H003310.png,4384
253276,4384,H003311,data/splits/100k/images/heldout/H003311.png,data/corrupted/100k_blur_15x15_s5/heldout/H003311.png,4384
263753,4620,H003312,data/splits/100k/images/heldout/H003312.png,data/corrupted/100k_blur_15x15_s5/heldout/H003312.png,4620
263763,4620,H003313,data/splits/100k/images/heldout/H003313.png,data/corrupted/100k_blur_15x15_s5/heldout/H003313.png,4620
263699,4620,H003314,data/splits/100k/images/heldout/H003314.png,data/corrupted/100k_blur_15x15_s5/heldout/H003314.png,4620
263706,4620,H003315,data/splits/100k/images/heldout/H003315.png,data/corrupted/100k_blur_15x15_s5/heldout/H003315.png,4620
271075,4790,H003316,data/splits/100k/images/heldout/H003316.png,data/corrupted/100k_blur_15x15_s5/heldout/H003316.png,4790
270977,4790,H003317,data/splits/100k/images/heldout/H003317.png,data/corrupted/100k_blur_15x15_s5/heldout/H003317.png,4790
270971,4790,H003318,data/splits/100k/images/heldout/H003318.png,data/corrupted/100k_blur_15x15_s5/heldout/H003318.png,4790
271042,4790,H003319,data/splits/100k/images/heldout/H003319.png,data/corrupted/100k_blur_15x15_s5/heldout/H003319.png,4790
281474,5023,H003320,data/splits/100k/images/heldout/H003320.png,data/corrupted/100k_blur_15x15_s5/heldout/H003320.png,5023
281433,5023,H003321,data/splits/100k/images/heldout/H003321.png,data/corrupted/100k_blur_15x15_s5/heldout/H003321.png,5023
281388,5023,H003322,data/splits/100k/images/heldout/H003322.png,data/corrupted/100k_blur_15x15_s5/heldout/H003322.png,5023
281479,5023,H003323,data/splits/100k/images/heldout/H003323.png,data/corrupted/100k_blur_15x15_s5/heldout/H003323.png,5023
314601,5747,H003324,data/splits/100k/images/heldout/H003324.png,data/corrupted/100k_blur_15x15_s5/heldout/H003324.png,5747
314596,5747,H003325,data/splits/100k/images/heldout/H003325.png,data/corrupted/100k_blur_15x15_s5/heldout/H003325.png,5747
314543,5747,H003326,data/splits/100k/images/heldout/H003326.png,data/corrupted/100k_blur_15x15_s5/heldout/H003326.png,5747
314562,5747,H003327,data/splits/100k/images/heldout/H003327.png,data/corrupted/100k_blur_15x15_s5/heldout/H003327.png,5747
339835,6306,H003328,data/splits/100k/images/heldout/H003328.png,data/corrupted/100k_blur_15x15_s5/heldout/H003328.png,6306
339891,6306,H003329,data/splits/100k/images/heldout/H003329.png,data/corrupted/100k_blur_15x15_s5/heldout/H003329.png,6306
339839,6306,H003330,data/splits/100k/images/heldout/H003330.png,data/corrupted/100k_blur_15x15_s5/heldout/H003330.png,6306
339852,6306,H003331,data/splits/100k/images/heldout/H003331.png,data/corrupted/100k_blur_15x15_s5/heldout/H003331.png,6306
442831,9020,H003332,data/splits/100k/images/heldout/H003332.png,data/corrupted/100k_blur_15x15_s5/heldout/H003332.png,9020
442790,9020,H003333,data/splits/100k/images/heldout/H003333.png,data/corrupted/100k_blur_15x15_s5/heldout/H003333.png,9020
442799,9020,H003334,data/splits/100k/images/heldout/H003334.png,data/corrupted/100k_blur_15x15_s5/heldout/H003334.png,9020
442788,9020,H003335,data/splits/100k/images/heldout/H003335.png,data/corrupted/100k_blur_15x15_s5/heldout/H003335.png,9020
34588,305,H003336,data/splits/100k/images/heldout/H003336.png,data/corrupted/100k_blur_15x15_s5/heldout/H003336.png,305
34596,305,H003337,data/splits/100k/images/heldout/H003337.png,data/corrupted/100k_blur_15x15_s5/heldout/H003337.png,305
34676,305,H003338,data/splits/100k/images/heldout/H003338.png,data/corrupted/100k_blur_15x15_s5/heldout/H003338.png,305
34637,305,H003339,data/splits/100k/images/heldout/H003339.png,data/corrupted/100k_blur_15x15_s5/heldout/H003339.png,305
110405,1379,H003340,data/splits/100k/images/heldout/H003340.png,data/corrupted/100k_blur_15x15_s5/heldout/H003340.png,1379
110432,1379,H003341,data/splits/100k/images/heldout/H003341.png,data/corrupted/100k_blur_15x15_s5/heldout/H003341.png,1379
110446,1379,H003342,data/splits/100k/images/heldout/H003342.png,data/corrupted/100k_blur_15x15_s5/heldout/H003342.png,1379
110421,1379,H003343,data/splits/100k/images/heldout/H003343.png,data/corrupted/100k_blur_15x15_s5/heldout/H003343.png,1379
267357,4702,H003344,data/splits/100k/images/heldout/H003344.png,data/corrupted/100k_blur_15x15_s5/heldout/H003344.png,4702
267339,4702,H003345,data/splits/100k/images/heldout/H003345.png,data/corrupted/100k_blur_15x15_s5/heldout/H003345.png,4702
267355,4702,H003346,data/splits/100k/images/heldout/H003346.png,data/corrupted/100k_blur_15x15_s5/heldout/H003346.png,4702
267333,4702,H003347,data/splits/100k/images/heldout/H003347.png,data/corrupted/100k_blur_15x15_s5/heldout/H003347.png,4702
295846,5328,H003348,data/splits/100k/images/heldout/H003348.png,data/corrupted/100k_blur_15x15_s5/heldout/H003348.png,5328
295835,5328,H003349,data/splits/100k/images/heldout/H003349.png,data/corrupted/100k_blur_15x15_s5/heldout/H003349.png,5328
295918,5328,H003350,data/splits/100k/images/heldout/H003350.png,data/corrupted/100k_blur_15x15_s5/heldout/H003350.png,5328
295871,5328,H003351,data/splits/100k/images/heldout/H003351.png,data/corrupted/100k_blur_15x15_s5/heldout/H003351.png,5328
414054,8203,H003352,data/splits/100k/images/heldout/H003352.png,data/corrupted/100k_blur_15x15_s5/heldout/H003352.png,8203
414049,8203,H003353,data/splits/100k/images/heldout/H003353.png,data/corrupted/100k_blur_15x15_s5/heldout/H003353.png,8203
414013,8203,H003354,data/splits/100k/images/heldout/H003354.png,data/corrupted/100k_blur_15x15_s5/heldout/H003354.png,8203
413951,8203,H003355,data/splits/100k/images/heldout/H003355.png,data/corrupted/100k_blur_15x15_s5/heldout/H003355.png,8203
60849,664,H003356,data/splits/100k/images/heldout/H003356.png,data/corrupted/100k_blur_15x15_s5/heldout/H003356.png,664
60838,664,H003357,data/splits/100k/images/heldout/H003357.png,data/corrupted/100k_blur_15x15_s5/heldout/H003357.png,664
60813,664,H003358,data/splits/100k/images/heldout/H003358.png,data/corrupted/100k_blur_15x15_s5/heldout/H003358.png,664
60762,664,H003359,data/splits/100k/images/heldout/H003359.png,data/corrupted/100k_blur_15x15_s5/heldout/H003359.png,664
130676,1815,H003360,data/splits/100k/images/heldout/H003360.png,data/corrupted/100k_blur_15x15_s5/heldout/H003360.png,1815
130655,1815,H003361,data/splits/100k/images/heldout/H003361.png,data/corrupted/100k_blur_15x15_s5/heldout/H003361.png,1815
130659,1815,H003362,data/splits/100k/images/heldout/H003362.png,data/corrupted/100k_blur_15x15_s5/heldout/H003362.png,1815
130633,1815,H003363,data/splits/100k/images/heldout/H003363.png,data/corrupted/100k_blur_15x15_s5/heldout/H003363.png,1815
146147,2138,H003364,data/splits/100k/images/heldout/H003364.png,data/corrupted/100k_blur_15x15_s5/heldout/H003364.png,2138
146126,2138,H003365,data/splits/100k/images/heldout/H003365.png,data/corrupted/100k_blur_15x15_s5/heldout/H003365.png,2138
146182,2138,H003366,data/splits/100k/images/heldout/H003366.png,data/corrupted/100k_blur_15x15_s5/heldout/H003366.png,2138
146095,2138,H003367,data/splits/100k/images/heldout/H003367.png,data/corrupted/100k_blur_15x15_s5/heldout/H003367.png,2138
155201,2332,H003368,data/splits/100k/images/heldout/H003368.png,data/corrupted/100k_blur_15x15_s5/heldout/H003368.png,2332
155147,2332,H003369,data/splits/100k/images/heldout/H003369.png,data/corrupted/100k_blur_15x15_s5/heldout/H003369.png,2332
155187,2332,H003370,data/splits/100k/images/heldout/H003370.png,data/corrupted/100k_blur_15x15_s5/heldout/H003370.png,2332
155161,2332,H003371,data/splits/100k/images/heldout/H003371.png,data/corrupted/100k_blur_15x15_s5/heldout/H003371.png,2332
161383,2441,H003372,data/splits/100k/images/heldout/H003372.png,data/corrupted/100k_blur_15x15_s5/heldout/H003372.png,2441
161302,2441,H003373,data/splits/100k/images/heldout/H003373.png,data/corrupted/100k_blur_15x15_s5/heldout/H003373.png,2441
161356,2441,H003374,data/splits/100k/images/heldout/H003374.png,data/corrupted/100k_blur_15x15_s5/heldout/H003374.png,2441
161304,2441,H003375,data/splits/100k/images/heldout/H003375.png,data/corrupted/100k_blur_15x15_s5/heldout/H003375.png,2441
174231,2693,H003376,data/splits/100k/images/heldout/H003376.png,data/corrupted/100k_blur_15x15_s5/heldout/H003376.png,2693
174233,2693,H003377,data/splits/100k/images/heldout/H003377.png,data/corrupted/100k_blur_15x15_s5/heldout/H003377.png,2693
174277,2693,H003378,data/splits/100k/images/heldout/H003378.png,data/corrupted/100k_blur_15x15_s5/heldout/H003378.png,2693
174190,2693,H003379,data/splits/100k/images/heldout/H003379.png,data/corrupted/100k_blur_15x15_s5/heldout/H003379.png,2693
197987,3209,H003380,data/splits/100k/images/heldout/H003380.png,data/corrupted/100k_blur_15x15_s5/heldout/H003380.png,3209
197996,3209,H003381,data/splits/100k/images/heldout/H003381.png,data/corrupted/100k_blur_15x15_s5/heldout/H003381.png,3209
198022,3209,H003382,data/splits/100k/images/heldout/H003382.png,data/corrupted/100k_blur_15x15_s5/heldout/H003382.png,3209
198008,3209,H003383,data/splits/100k/images/heldout/H003383.png,data/corrupted/100k_blur_15x15_s5/heldout/H003383.png,3209
210973,3484,H003384,data/splits/100k/images/heldout/H003384.png,data/corrupted/100k_blur_15x15_s5/heldout/H003384.png,3484
211027,3484,H003385,data/splits/100k/images/heldout/H003385.png,data/corrupted/100k_blur_15x15_s5/heldout/H003385.png,3484
210964,3484,H003386,data/splits/100k/images/heldout/H003386.png,data/corrupted/100k_blur_15x15_s5/heldout/H003386.png,3484
211005,3484,H003387,data/splits/100k/images/heldout/H003387.png,data/corrupted/100k_blur_15x15_s5/heldout/H003387.png,3484
221488,3721,H003388,data/splits/100k/images/heldout/H003388.png,data/corrupted/100k_blur_15x15_s5/heldout/H003388.png,3721
221452,3721,H003389,data/splits/100k/images/heldout/H003389.png,data/corrupted/100k_blur_15x15_s5/heldout/H003389.png,3721
221480,3721,H003390,data/splits/100k/images/heldout/H003390.png,data/corrupted/100k_blur_15x15_s5/heldout/H003390.png,3721
221397,3721,H003391,data/splits/100k/images/heldout/H003391.png,data/corrupted/100k_blur_15x15_s5/heldout/H003391.png,3721
241851,4164,H003392,data/splits/100k/images/heldout/H003392.png,data/corrupted/100k_blur_15x15_s5/heldout/H003392.png,4164
241866,4164,H003393,data/splits/100k/images/heldout/H003393.png,data/corrupted/100k_blur_15x15_s5/heldout/H003393.png,4164
241890,4164,H003394,data/splits/100k/images/heldout/H003394.png,data/corrupted/100k_blur_15x15_s5/heldout/H003394.png,4164
241838,4164,H003395,data/splits/100k/images/heldout/H003395.png,data/corrupted/100k_blur_15x15_s5/heldout/H003395.png,4164
245193,4226,H003396,data/splits/100k/images/heldout/H003396.png,data/corrupted/100k_blur_15x15_s5/heldout/H003396.png,4226
245171,4226,H003397,data/splits/100k/images/heldout/H003397.png,data/corrupted/100k_blur_15x15_s5/heldout/H003397.png,4226
