source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity,false_identity
384817,7384,H003493,data/splits/100k/images/heldout/H003493.png,data/corrupted/100k_blur_15x15_s5/heldout/H003493.png,7384,704
384825,7384,H003494,data/splits/100k/images/heldout/H003494.png,data/corrupted/100k_blur_15x15_s5/heldout/H003494.png,7384,4221
384912,7384,H003495,data/splits/100k/images/heldout/H003495.png,data/corrupted/100k_blur_15x15_s5/heldout/H003495.png,7384,3938
402789,7896,H003496,data/splits/100k/images/heldout/H003496.png,data/corrupted/100k_blur_15x15_s5/heldout/H003496.png,7896,4152
402825,7896,H003497,data/splits/100k/images/heldout/H003497.png,data/corrupted/100k_blur_15x15_s5/heldout/H003497.png,7896,9987
402773,7896,H003498,data/splits/100k/images/heldout/H003498.png,data/corrupted/100k_blur_15x15_s5/heldout/H003498.png,7896,6224
402797,7896,H003499,data/splits/100k/images/heldout/H003499.png,data/corrupted/100k_blur_15x15_s5/heldout/H003499.png,7896,3572
427295,8583,H003500,data/splits/100k/images/heldout/H003500.png,data/corrupted/100k_blur_15x15_s5/heldout/H003500.png,8583,6909
427272,8583,H003501,data/splits/100k/images/heldout/H003501.png,data/corrupted/100k_blur_15x15_s5/heldout/H003501.png,8583,484
427328,8583,H003502,data/splits/100k/images/heldout/H003502.png,data/corrupted/100k_blur_15x15_s5/heldout/H003502.png,8583,100
427261,8583,H003503,data/splits/100k/images/heldout/H003503.png,data/corrupted/100k_blur_15x15_s5/heldout/H003503.png,8583,8339
468186,9797,H003504,data/splits/100k/images/heldout/H003504.png,data/corrupted/100k_blur_15x15_s5/heldout/H003504.png,9797,2013
468136,9797,H003505,data/splits/100k/images/heldout/H003505.png,data/corrupted/100k_blur_15x15_s5/heldout/H003505.png,9797,7127
468200,9797,H003506,data/splits/100k/images/heldout/H003506.png,data/corrupted/100k_blur_15x15_s5/heldout/H003506.png,9797,5107
468159,9797,H003507,data/splits/100k/images/heldout/H003507.png,data/corrupted/100k_blur_15x15_s5/heldout/H003507.png,9797,8982
31316,257,H003508,data/splits/100k/images/heldout/H003508.png,data/corrupted/100k_blur_15x15_s5/heldout/H003508.png,257,148
31272,257,H003509,data/splits/100k/images/heldout/H003509.png,data/corrupted/100k_blur_15x15_s5/heldout/H003509.png,257,2733
31303,257,H003510,data/splits/100k/images/heldout/H003510.png,data/corrupted/100k_blur_15x15_s5/heldout/H003510.png,257,1422
31320,257,H003511,data/splits/100k/images/heldout/H003511.png,data/corrupted/100k_blur_15x15_s5/heldout/H003511.png,257,7811
78719,953,H003512,data/splits/100k/images/heldout/H003512.png,data/corrupted/100k_blur_15x15_s5/heldout/H003512.png,953,7030
78746,953,H003513,data/splits/100k/images/heldout/H003513.png,data/corrupted/100k_blur_15x15_s5/heldout/H003513.png,953,19
78756,953,H003514,data/splits/100k/images/heldout/H003514.png,data/corrupted/100k_blur_15x15_s5/heldout/H003514.png,953,436
78709,953,H003515,data/splits/100k/images/heldout/H003515.png,data/corrupted/100k_blur_15x15_s5/heldout/H003515.png,953,4238
80973,980,H003516,data/splits/100k/images/heldout/H003516.png,data/corrupted/100k_blur_15x15_s5/heldout/H003516.png,980,1494
80922,980,H003517,data/splits/100k/images/heldout/H003517.png,data/corrupted/100k_blur_15x15_s5/heldout/H003517.png,980,3718
80998,980,H003518,data/splits/100k/images/heldout/H003518.png,data/corrupted/100k_blur_15x15_s5/heldout/H003518.png,980,2374
80976,980,H003519,data/splits/100k/images/heldout/H003519.png,data/corrupted/100k_blur_15x15_s5/heldout/H003519.png,980,9020
128571,1780,H003520,data/splits/100k/images/heldout/H003520.png,data/corrupted/100k_blur_15x15_s5/heldout/H003520.png,1780,1242
128553,1780,H003521,data/splits/100k/images/heldout/H003521.png,data/corrupted/100k_blur_15x15_s5/heldout/H003521.png,1780,8739
128591,1780,H003522,data/splits/100k/images/heldout/H003522.png,data/corrupted/100k_blur_15x15_s5/heldout/H003522.png,1780,3117
128510,1780,H003523,data/splits/100k/images/heldout/H003523.png,data/corrupted/100k_blur_15x15_s5/heldout/H003523.png,1780,46
144778,2107,H003524,data/splits/100k/images/heldout/H003524.png,data/corrupted/100k_blur_15x15_s5/heldout/H003524.png,2107,2738
144733,2107,H003525,data/splits/100k/images/heldout/H003525.png,data/corrupted/100k_blur_15x15_s5/heldout/H003525.png,2107,915
144796,2107,H003526,data/splits/100k/images/heldout/H003526.png,data/corrupted/100k_blur_15x15_s5/heldout/H003526.png,2107,1047
144725,2107,H003527,data/splits/100k/images/heldout/H003527.png,data/corrupted/100k_blur_15x15_s5/heldout/H003527.png,2107,7913
197013,3180,H003528,data/splits/100k/images/heldout/H003528.png,data/corrupted/100k_blur_15x15_s5/heldout/H003528.png,3180,4621
196960,3180,H003529,data/splits/100k/images/heldout/H003529.png,data/corrupted/100k_blur_15x15_s5/heldout/H003529.png,3180,371
197052,3180,H003530,data/splits/100k/images/heldout/H003530.png,data/corrupted/100k_blur_15x15_s5/heldout/H003530.png,3180,9
197016,3180,H003531,data/splits/100k/images/heldout/H003531.png,data/corrupted/100k_blur_15x15_s5/heldout/H003531.png,3180,3674
253624,4393,H003532,data/splits/100k/images/heldout/H003532.png,data/corrupted/100k_blur_15x15_s5/heldout/H003532.png,4393,2956
253679,4393,H003533,data/splits/100k/images/heldout/H003533.png,data/corrupted/100k_blur_15x15_s5/heldout/H003533.png,4393,697
253653,4393,H003534,data/splits/100k/images/heldout/H003534.png,data/corrupted/100k_blur_15x15_s5/heldout/H003534.png,4393,8612
253639,4393,H003535,data/splits/100k/images/heldout/H003535.png,data/corrupted/100k_blur_15x15_s5/heldout/H003535.png,4393,615
270015,4761,H003536,data/splits/100k/images/heldout/H003536.png,data/corrupted/100k_blur_15x15_s5/heldout/H003536.png,4761,6409
269984,4761,H003537,data/splits/100k/images/heldout/H003537.png,data/corrupted/100k_blur_15x15_s5/heldout/H003537.png,4761,2387
270018,4761,H003538,data/splits/100k/images/heldout/H003538.png,data/corrupted/100k_blur_15x15_s5/heldout/H003538.png,4761,1183
270042,4761,H003539,data/splits/100k/images/heldout/H003539.png,data/corrupted/100k_blur_15x15_s5/heldout/H003539.png,4761,5879
361136,6787,H003540,data/splits/100k/images/heldout/H003540.png,data/corrupted/100k_blur_15x15_s5/heldout/H003540.png,6787,3296
361161,6787,H003541,data/splits/100k/images/heldout/H003541.png,data/corrupted/100k_blur_15x15_s5/heldout/H003541.png,6787,340
361192,6787,H003542,data/splits/100k/images/heldout/H003542.png,data/corrupted/100k_blur_15x15_s5/heldout/H003542.png,6787,6324
361154,6787,H003543,data/splits/100k/images/heldout/H003543.png,data/corrupted/100k_blur_15x15_s5/heldout/H003543.png,6787,5657
408869,8067,H003544,data/splits/100k/images/heldout/H003544.png,data/corrupted/100k_blur_15x15_s5/heldout/H003544.png,8067,592
408907,8067,H003545,data/splits/100k/images/heldout/H003545.png,data/corrupted/100k_blur_15x15_s5/heldout/H003545.png,8067,9199
408889,8067,H003546,data/splits/100k/images/heldout/H003546.png,data/corrupted/100k_blur_15x15_s5/heldout/H003546.png,8067,196
408887,8067,H003547,data/splits/100k/images/heldout/H003547.png,data/corrupted/100k_blur_15x15_s5/heldout/H003547.png,8067,4051
18931,147,H003548,data/splits/100k/images/heldout/H003548.png,data/corrupted/100k_blur_15x15_s5/heldout/H003548.png,147,732
19020,147,H003549,data/splits/100k/images/heldout/H003549.png,data/corrupted/100k_blur_15x15_s5/heldout/H003549.png,147,4033
18962,147,H003550,data/splits/100k/images/heldout/H003550.png,data/corrupted/100k_blur_15x15_s5/heldout/H003550.png,147,2289
18959,147,H003551,data/splits/100k/images/heldout/H003551.png,data/corrupted/100k_blur_15x15_s5/heldout/H003551.png,147,7991
22995,186,H003552,data/splits/100k/images/heldout/H003552.png,data/corrupted/100k_blur_15x15_s5/heldout/H003552.png,186,6458
22949,186,H003553,data/splits/100k/images/heldout/H003553.png,data/corrupted/100k_blur_15x15_s5/heldout/H003553.png,186,4038
23036,186,H003554,data/splits/100k/images/heldout/H003554.png,data/corrupted/100k_blur_15x15_s5/heldout/H003554.png,186,2165
22990,186,H003555,data/splits/100k/images/heldout/H003555.png,data/corrupted/100k_blur_15x15_s5/heldout/H003555.png,186,5747
30710,255,H003556,data/splits/100k/images/heldout/H003556.png,data/corrupted/100k_blur_15x15_s5/heldout/H003556.png,255,1292
30645,255,H003557,data/splits/100k/images/heldout/H003557.png,data/corrupted/100k_blur_15x15_s5/heldout/H003557.png,255,7116
30720,255,H003558,data/splits/100k/images/heldout/H003558.png,data/corrupted/100k_blur_15x15_s5/heldout/H003558.png,255,5643
30642,255,H003559,data/splits/100k/images/heldout/H003559.png,data/corrupted/100k_blur_15x15_s5/heldout/H003559.png,255,5967
36841,340,H003560,data/splits/100k/images/heldout/H003560.png,data/corrupted/100k_blur_15x15_s5/heldout/H003560.png,340,1867
36777,340,H003561,data/splits/100k/images/heldout/H003561.png,data/corrupted/100k_blur_15x15_s5/heldout/H003561.png,340,4168
36811,340,H003562,data/splits/100k/images/heldout/H003562.png,data/corrupted/100k_blur_15x15_s5/heldout/H003562.png,340,5889
36851,340,H003563,data/splits/100k/images/heldout/H003563.png,data/corrupted/100k_blur_15x15_s5/heldout/H003563.png,340,2321
79779,966,H003564,data/splits/100k/images/heldout/H003564.png,data/corrupted/100k_blur_15x15_s5/heldout/H003564.png,966,8783
79778,966,H003565,data/splits/100k/images/heldout/H003565.png,data/corrupted/100k_blur_15x15_s5/heldout/H003565.png,966,7672
79772,966,H003566,data/splits/100k/images/heldout/H003566.png,data/corrupted/100k_blur_15x15_s5/heldout/H003566.png,966,9020
79799,966,H003567,data/splits/100k/images/heldout/H003567.png,data/corrupted/100k_blur_15x15_s5/heldout/H003567.png,966,4895
89873,1092,H003568,data/splits/100k/images/heldout/H003568.png,data/corrupted/100k_blur_15x15_s5/heldout/H003568.png,1092,5041
89884,1092,H003569,data/splits/100k/images/heldout/H003569.png,data/corrupted/100k_blur_15x15_s5/heldout/H003569.png,1092,5708
89868,1092,H003570,data/splits/100k/images/heldout/H003570.png,data/corrupted/100k_blur_15x15_s5/heldout/H003570.png,1092,196
89933,1092,H003571,data/splits/100k/images/heldout/H003571.png,data/corrupted/100k_blur_15x15_s5/heldout/H003571.png,1092,641
95014,1159,H003572,data/splits/100k/images/heldout/H003572.png,data/corrupted/100k_blur_15x15_s5/heldout/H003572.png,1159,10189
95016,1159,H003573,data/splits/100k/images/heldout/H003573.png,data/corrupted/100k_blur_15x15_s5/heldout/H003573.png,1159,1798
95052,1159,H003574,data/splits/100k/images/heldout/H003574.png,data/corrupted/100k_blur_15x15_s5/heldout/H003574.png,1159,121
94994,1159,H003575,data/splits/100k/images/heldout/H003575.png,data/corrupted/100k_blur_15x15_s5/heldout/H003575.png,1159,5053
104196,1265,H003576,data/splits/100k/images/heldout/H003576.png,data/corrupted/100k_blur_15x15_s5/heldout/H003576.png,1265,6558
104175,1265,H003577,data/splits/100k/images/heldout/H003577.png,data/corrupted/100k_blur_15x15_s5/heldout/H003577.png,1265,1102
104199,1265,H003578,data/splits/100k/images/heldout/H003578.png,data/corrupted/100k_blur_15x15_s5/heldout/H003578.png,1265,8089
104112,1265,H003579,data/splits/100k/images/heldout/H003579.png,data/corrupted/100k_blur_15x15_s5/heldout/H003579.png,1265,5985
195948,3158,H003580,data/splits/100k/images/heldout/H003580.png,data/corrupted/100k_blur_15x15_s5/heldout/H003580.png,3158,275
195923,3158,H003581,data/splits/100k/images/heldout/H003581.png,data/corrupted/100k_blur_15x15_s5/heldout/H003581.png,3158,3693
195934,3158,H003582,data/splits/100k/images/heldout/H003582.png,data/corrupted/100k_blur_15x15_s5/heldout/H003582.png,3158,6514
195955,3158,H003583,data/splits/100k/images/heldout/H003583.png,data/corrupted/100k_blur_15x15_s5/heldout/H003583.png,3158,774
223313,3758,H003584,data/splits/100k/images/heldout/H003584.png,data/corrupted/100k_blur_15x15_s5/heldout/H003584.png,3758,9235
223306,3758,H003585,data/splits/100k/images/heldout/H003585.png,data/corrupted/100k_blur_15x15_s5/heldout/H003585.png,3758,3451
223331,3758,H003586,data/splits/100k/images/heldout/H003586.png,data/corrupted/100k_blur_15x15_s5/heldout/H003586.png,3758,3693
223263,3758,H003587,data/splits/100k/images/heldout/H003587.png,data/corrupted/100k_blur_15x15_s5/heldout/H003587.png,3758,519
228243,3879,H003588,data/splits/100k/images/heldout/H003588.png,data/corrupted/100k_blur_15x15_s5/heldout/H003588.png,3879,4111
228326,3879,H003589,data/splits/100k/images/heldout/H003589.png,data/corrupted/100k_blur_15x15_s5/heldout/H003589.png,3879,4503
228245,3879,H003590,data/splits/100k/images/heldout/H003590.png,data/corrupted/100k_blur_15x15_s5/heldout/H003590.png,3879,1685
228336,3879,H003591,data/splits/100k/images/heldout/H003591.png,data/corrupted/100k_blur_15x15_s5/heldout/H003591.png,3879,169
236148,4040,H003592,data/splits/100k/images/heldout/H003592.png,data/corrupted/100k_blur_15x15_s5/heldout/H003592.png,4040,3954
236164,4040,H003593,data/splits/100k/images/heldout/H003593.png,data/corrupted/100k_blur_15x15_s5/heldout/H003593.png,4040,4606
236177,4040,H003594,data/splits/100k/images/heldout/H003594.png,data/corrupted/100k_blur_15x15_s5/heldout/H003594.png,4040,4761
236157,4040,H003595,data/splits/100k/images/heldout/H003595.png,data/corrupted/100k_blur_15x15_s5/heldout/H003595.png,4040,6135
238544,4096,H003596,data/splits/100k/images/heldout/H003596.png,data/corrupted/100k_blur_15x15_s5/heldout/H003596.png,4096,8969
238572,4096,H003597,data/splits/100k/images/heldout/H003597.png,data/corrupted/100k_blur_15x15_s5/heldout/H003597.png,4096,880
238522,4096,H003598,data/splits/100k/images/heldout/H003598.png,data/corrupted/100k_blur_15x15_s5/heldout/H003598.png,4096,4038
238598,4096,H003599,data/splits/100k/images/heldout/H003599.png,data/corrupted/100k_blur_15x15_s5/heldout/H003599.png,4096,7684
402519,7890,H003600,data/splits/100k/images/heldout/H003600.png,data/corrupted/100k_blur_15x15_s5/heldout/H003600.png,7890,1209
402538,7890,H003601,data/splits/100k/images/heldout/H003601.png,data/corrupted/100k_blur_15x15_s5/heldout/H003601.png,7890,3705
402588,7890,H003602,data/splits/100k/images/heldout/H003602.png,data/corrupted/100k_blur_15x15_s5/heldout/H003602.png,7890,256
402553,7890,H003603,data/splits/100k/images/heldout/H003603.png,data/corrupted/100k_blur_15x15_s5/heldout/H003603.png,7890,3464
432371,8715,H003604,data/splits/100k/images/heldout/H003604.png,data/corrupted/100k_blur_15x15_s5/heldout/H003604.png,8715,3924
432340,8715,H003605,data/splits/100k/images/heldout/H003605.png,data/corrupted/100k_blur_15x15_s5/heldout/H003605.png,8715,7976
432405,8715,H003606,data/splits/100k/images/heldout/H003606.png,data/corrupted/100k_blur_15x15_s5/heldout/H003606.png,8715,5148
432319,8715,H003607,data/splits/100k/images/heldout/H003607.png,data/corrupted/100k_blur_15x15_s5/heldout/H003607.png,8715,2677
1511,10,H003608,data/splits/100k/images/heldout/H003608.png,data/corrupted/100k_blur_15x15_s5/heldout/H003608.png,10,1317
1455,10,H003609,data/splits/100k/images/heldout/H003609.png,data/corrupted/100k_blur_15x15_s5/heldout/H003609.png,10,5148
1495,10,H003610,data/splits/100k/images/heldout/H003610.png,data/corrupted/100k_blur_15x15_s5/heldout/H003610.png,10,1657
1444,10,H003611,data/splits/100k/images/heldout/H003611.png,data/corrupted/100k_blur_15x15_s5/heldout/H003611.png,10,1514
2200,16,H003612,data/splits/100k/images/heldout/H003612.png,data/corrupted/100k_blur_15x15_s5/heldout/H003612.png,16,392
2233,16,H003613,data/splits/100k/images/heldout/H003613.png,data/corrupted/100k_blur_15x15_s5/heldout/H003613.png,16,220
2262,16,H003614,data/splits/100k/images/heldout/H003614.png,data/corrupted/100k_blur_15x15_s5/heldout/H003614.png,16,88
2216,16,H003615,data/splits/100k/images/heldout/H003615.png,data/corrupted/100k_blur_15x15_s5/heldout/H003615.png,16,529
54506,581,H003616,data/splits/100k/images/heldout/H003616.png,data/corrupted/100k_blur_15x15_s5/heldout/H003616.png,581,7601
54570,581,H003617,data/splits/100k/images/heldout/H003617.png,data/corrupted/100k_blur_15x15_s5/heldout/H003617.png,581,6500
54559,581,H003618,data/splits/100k/images/heldout/H003618.png,data/corrupted/100k_blur_15x15_s5/heldout/H003618.png,581,1785
54515,581,H003619,data/splits/100k/images/heldout/H003619.png,data/corrupted/100k_blur_15x15_s5/heldout/H003619.png,581,3554
105246,1292,H003620,data/splits/100k/images/heldout/H003620.png,data/corrupted/100k_blur_15x15_s5/heldout/H003620.png,1292,2434
105195,1292,H003621,data/splits/100k/images/heldout/H003621.png,data/corrupted/100k_blur_15x15_s5/heldout/H003621.png,1292,6049
105208,1292,H003622,data/splits/100k/images/heldout/H003622.png,data/corrupted/100k_blur_15x15_s5/heldout/H003622.png,1292,6970
105253,1292,H003623,data/splits/100k/images/heldout/H003623.png,data/corrupted/100k_blur_15x15_s5/heldout/H003623.png,1292,3667
133437,1873,H003624,data/splits/100k/images/heldout/H003624.png,data/corrupted/100k_blur_15x15_s5/heldout/H003624.png,1873,7610
133477,1873,H003625,data/splits/100k/images/heldout/H003625.png,data/corrupted/100k_blur_15x15_s5/heldout/H003625.png,1873,10535
133476,1873,H003626,data/splits/100k/images/heldout/H003626.png,data/corrupted/100k_blur_15x15_s5/heldout/H003626.png,1873,1207
133483,1873,H003627,data/splits/100k/images/heldout/H003627.png,data/corrupted/100k_blur_15x15_s5/heldout/H003627.png,1873,9808
149493,2194,H003628,data/splits/100k/images/heldout/H003628.png,data/corrupted/100k_blur_15x15_s5/heldout/H003628.png,2194,7601
149476,2194,H003629,data/splits/100k/images/heldout/H003629.png,data/corrupted/100k_blur_15x15_s5/heldout/H003629.png,2194,7684
149478,2194,H003630,data/splits/100k/images/heldout/H003630.png,data/corrupted/100k_blur_15x15_s5/heldout/H003630.png,2194,6396
149482,2194,H003631,data/splits/100k/images/heldout/H003631.png,data/corrupted/100k_blur_15x15_s5/heldout/H003631.png,2194,7925
159474,2417,H003632,data/splits/100k/images/heldout/H003632.png,data/corrupted/100k_blur_15x15_s5/heldout/H003632.png,2417,697
159536,2417,H003633,data/splits/100k/images/heldout/H003633.png,data/corrupted/100k_blur_15x15_s5/heldout/H003633.png,2417,8855
159511,2417,H003634,data/splits/100k/images/heldout/H003634.png,data/corrupted/100k_blur_15x15_s5/heldout/H003634.png,2417,1163
159519,2417,H003635,data/splits/100k/images/heldout/H003635.png,data/corrupted/100k_blur_15x15_s5/heldout/H003635.png,2417,4682
163865,2499,H003636,data/splits/100k/images/heldout/H003636.png,data/corrupted/100k_blur_15x15_s5/heldout/H003636.png,2499,4347
163905,2499,H003637,data/splits/100k/images/heldout/H003637.png,data/corrupted/100k_blur_15x15_s5/heldout/H003637.png,2499,354
163873,2499,H003638,data/splits/100k/images/heldout/H003638.png,data/corrupted/100k_blur_15x15_s5/heldout/H003638.png,2499,2787
163869,2499,H003639,data/splits/100k/images/heldout/H003639.png,data/corrupted/100k_blur_15x15_s5/heldout/H003639.png,2499,7478
179235,2787,H003640,data/splits/100k/images/heldout/H003640.png,data/corrupted/100k_blur_15x15_s5/heldout/H003640.png,2787,277
179196,2787,H003641,data/splits/100k/images/heldout/H003641.png,data/corrupted/100k_blur_15x15_s5/heldout/H003641.png,2787,3687
179200,2787,H003642,data/splits/100k/images/heldout/H003642.png,data/corrupted/100k_blur_15x15_s5/heldout/H003642.png,2787,6334
179207,2787,H003643,data/splits/100k/images/heldout/H003643.png,data/corrupted/100k_blur_15x15_s5/heldout/H003643.png,2787,5982
198865,3231,H003644,data/splits/100k/images/heldout/H003644.png,data/corrupted/100k_blur_15x15_s5/heldout/H003644.png,3231,3326
198848,3231,H003645,data/splits/100k/images/heldout/H003645.png,data/corrupted/100k_blur_15x15_s5/heldout/H003645.png,3231,9235
198858,3231,H003646,data/splits/100k/images/heldout/H003646.png,data/corrupted/100k_blur_15x15_s5/heldout/H003646.png,3231,8022
198782,3231,H003647,data/splits/100k/images/heldout/H003647.png,data/corrupted/100k_blur_15x15_s5/heldout/H003647.png,3231,8324
219891,3693,H003648,data/splits/100k/images/heldout/H003648.png,data/corrupted/100k_blur_15x15_s5/heldout/H003648.png,3693,1326
219868,3693,H003649,data/splits/100k/images/heldout/H003649.png,data/corrupted/100k_blur_15x15_s5/heldout/H003649.png,3693,527
219923,3693,H003650,data/splits/100k/images/heldout/H003650.png,data/corrupted/100k_blur_15x15_s5/heldout/H003650.png,3693,5994
219855,3693,H003651,data/splits/100k/images/heldout/H003651.png,data/corrupted/100k_blur_15x15_s5/heldout/H003651.png,3693,955
267139,4700,H003652,data/splits/100k/images/heldout/H003652.png,data/corrupted/100k_blur_15x15_s5/heldout/H003652.png,4700,1115
267178,4700,H003653,data/splits/100k/images/heldout/H003653.png,data/corrupted/100k_blur_15x15_s5/heldout/H003653.png,4700,7242
267163,4700,H003654,data/splits/100k/images/heldout/H003654.png,data/corrupted/100k_blur_15x15_s5/heldout/H003654.png,4700,5177
267214,4700,H003655,data/splits/100k/images/heldout/H003655.png,data/corrupted/100k_blur_15x15_s5/heldout/H003655.png,4700,5708
277483,4949,H003656,data/splits/100k/images/heldout/H003656.png,data/corrupted/100k_blur_15x15_s5/heldout/H003656.png,4949,6284
277467,4949,H003657,data/splits/100k/images/heldout/H003657.png,data/corrupted/100k_blur_15x15_s5/heldout/H003657.png,4949,4606
277431,4949,H003658,data/splits/100k/images/heldout/H003658.png,data/corrupted/100k_blur_15x15_s5/heldout/H003658.png,4949,7359
277424,4949,H003659,data/splits/100k/images/heldout/H003659.png,data/corrupted/100k_blur_15x15_s5/heldout/H003659.png,4949,232
325590,5993,H003660,data/splits/100k/images/heldout/H003660.png,data/corrupted/100k_blur_15x15_s5/heldout/H003660.png,5993,249
325612,5993,H003661,data/splits/100k/images/heldout/H003661.png,data/corrupted/100k_blur_15x15_s5/heldout/H003661.png,5993,2412
325524,5993,H003662,data/splits/100k/images/heldout/H003662.png,data/corrupted/100k_blur_15x15_s5/heldout/H003662.png,5993,5191
325559,5993,H003663,data/splits/100k/images/heldout/H003663.png,data/corrupted/100k_blur_15x15_s5/heldout/H003663.png,5993,3764
330659,6094,H003664,data/splits/100k/images/heldout/H003664.png,data/corrupted/100k_blur_15x15_s5/heldout/H003664.png,6094,4489
330705,6094,H003665,data/splits/100k/images/heldout/H003665.png,data/corrupted/100k_blur_15x15_s5/heldout/H003665.png,6094,603
330661,6094,H003666,data/splits/100k/images/heldout/H003666.png,data/corrupted/100k_blur_15x15_s5/heldout/H003666.png,6094,5990
330711,6094,H003667,data/splits/100k/images/heldout/H003667.png,data/corrupted/100k_blur_15x15_s5/heldout/H003667.png,6094,5547
352082,6573,H003668,data/splits/100k/images/heldout/H003668.png,data/corrupted/100k_blur_15x15_s5/heldout/H003668.png,6573,4303
352112,6573,H003669,data/splits/100k/images/heldout/H003669.png,data/corrupted/100k_blur_15x15_s5/heldout/H003669.png,6573,2332
352127,6573,H003670,data/splits/100k/images/heldout/H003670.png,data/corrupted/100k_blur_15x15_s5/heldout/H003670.png,6573,5725
352123,6573,H003671,data/splits/100k/images/heldout/H003671.png,data/corrupted/100k_blur_15x15_s5/heldout/H003671.png,6573,253
378722,7216,H003672,data/splits/100k/images/heldout/H003672.png,data/corrupted/100k_blur_15x15_s5/heldout/H003672.png,7216,9124
378688,7216,H003673,data/splits/100k/images/heldout/H003673.png,data/corrupted/100k_blur_15x15_s5/heldout/H003673.png,7216,8203
378642,7216,H003674,data/splits/100k/images/heldout/H003674.png,data/corrupted/100k_blur_15x15_s5/heldout/H003674.png,7216,914
378694,7216,H003675,data/splits/100k/images/heldout/H003675.png,data/corrupted/100k_blur_15x15_s5/heldout/H003675.png,7216,1131
410199,8087,H003676,data/splits/100k/images/heldout/H003676.png,data/corrupted/100k_blur_15x15_s5/heldout/H003676.png,8087,228
410219,8087,H003677,data/splits/100k/images/heldout/H003677.png,data/corrupted/100k_blur_15x15_s5/heldout/H003677.png,8087,5830
410210,8087,H003678,data/splits/100k/images/heldout/H003678.png,data/corrupted/100k_blur_15x15_s5/heldout/H003678.png,8087,3618
410243,8087,H003679,data/splits/100k/images/heldout/H003679.png,data/corrupted/100k_blur_15x15_s5/heldout/H003679.png,8087,6787
467206,9771,H003680,data/splits/100k/images/heldout/H003680.png,data/corrupted/100k_blur_15x15_s5/heldout/H003680.png,9771,513
467204,9771,H003681,data/splits/100k/images/heldout/H003681.png,data/corrupted/100k_blur_15x15_s5/heldout/H003681.png,9771,3741
467268,9771,H003682,data/splits/100k/images/heldout/H003682.png,data/corrupted/100k_blur_15x15_s5/heldout/H003682.png,9771,4088
467242,9771,H003683,data/splits/100k/images/heldout/H003683.png,data/corrupted/100k_blur_15x15_s5/heldout/H003683.png,9771,721
16560,125,H003684,data/splits/100k/images/heldout/H003684.png,data/corrupted/100k_blur_15x15_s5/heldout/H003684.png,125,9039
16569,125,H003685,data/splits/100k/images/heldout/H003685.png,data/corrupted/100k_blur_15x15_s5/heldout/H003685.png,125,6334
16493,125,H003686,data/splits/100k/images/heldout/H003686.png,data/corrupted/100k_blur_15x15_s5/heldout/H003686.png,125,4403
16559,125,H003687,data/splits/100k/images/heldout/H003687.png,data/corrupted/100k_blur_15x15_s5/heldout/H003687.png,125,998
115278,1499,H003688,data/splits/100k/images/heldout/H003688.png,data/corrupted/100k_blur_15x15_s5/heldout/H003688.png,1499,2987
115269,1499,H003689,data/splits/100k/images/heldout/H003689.png,data/corrupted/100k_blur_15x15_s5/heldout/H003689.png,1499,5529
115195,1499,H003690,data/splits/100k/images/heldout/H003690.png,data/corrupted/100k_blur_15x15_s5/heldout/H003690.png,1499,2674
115257,1499,H003691,data/splits/100k/images/heldout/H003691.png,data/corrupted/100k_blur_15x15_s5/heldout/H003691.png,1499,3208
132857,1863,H003692,data/splits/100k/images/heldout/H003692.png,data/corrupted/100k_blur_15x15_s5/heldout/H003692.png,1863,5500
132860,1863,H003693,data/splits/100k/images/heldout/H003693.png,data/corrupted/100k_blur_15x15_s5/heldout/H003693.png,1863,3645
132863,1863,H003694,data/splits/100k/images/heldout/H003694.png,data/corrupted/100k_blur_15x15_s5/heldout/H003694.png,1863,6732
132823,1863,H003695,data/splits/100k/images/heldout/H003695.png,data/corrupted/100k_blur_15x15_s5/heldout/H003695.png,1863,4861
139541,2010,H003696,data/splits/100k/images/heldout/H003696.png,data/corrupted/100k_blur_15x15_s5/heldout/H003696.png,2010,2192
139509,2010,H003697,data/splits/100k/images/heldout/H003697.png,data/corrupted/100k_blur_15x15_s5/heldout/H003697.png,2010,351
139528,2010,H003698,data/splits/100k/images/heldout/H003698.png,data/corrupted/100k_blur_15x15_s5/heldout/H003698.png,2010,2789
139549,2010,H003699,data/splits/100k/images/heldout/H003699.png,data/corrupted/100k_blur_15x15_s5/heldout/H003699.png,2010,9738
162161,2455,H003700,data/splits/100k/images/heldout/H003700.png,data/corrupted/100k_blur_15x15_s5/heldout/H003700.png,2455,5278
162083,2455,H003701,data/splits/100k/images/heldout/H003701.png,data/corrupted/100k_blur_15x15_s5/heldout/H003701.png,2455,5511
162095,2455,H003702,data/splits/100k/images/heldout/H003702.png,data/corrupted/100k_blur_15x15_s5/heldout/H003702.png,2455,1226
162097,2455,H003703,data/splits/100k/images/heldout/H003703.png,data/corrupted/100k_blur_15x15_s5/heldout/H003703.png,2455,8571
190994,3046,H003704,data/splits/100k/images/heldout/H003704.png,data/corrupted/100k_blur_15x15_s5/heldout/H003704.png,3046,8571
191002,3046,H003705,data/splits/100k/images/heldout/H003705.png,data/corrupted/100k_blur_15x15_s5/heldout/H003705.png,3046,598
