image_id,source_record_id,true_identity,image_path,low_quality_path,assigned_identity,quality_condition,noise_level,is_noisy
T060956,285075,5091,data/corrupted/100k_blur_15x15_s5/train/T060956.png,data/corrupted/100k_blur_15x15_s5/train/T060956.png,7489,LOW,10%,1
T060959,285080,5091,data/corrupted/100k_blur_15x15_s5/train/T060959.png,data/corrupted/100k_blur_15x15_s5/train/T060959.png,26,LOW,10%,1
T060969,285151,5091,data/corrupted/100k_blur_15x15_s5/train/T060969.png,data/corrupted/100k_blur_15x15_s5/train/T060969.png,509,LOW,10%,1
T060980,285155,5091,data/corrupted/100k_blur_15x15_s5/train/T060980.png,data/corrupted/100k_blur_15x15_s5/train/T060980.png,9542,LOW,10%,1
T060985,285124,5091,data/corrupted/100k_blur_15x15_s5/train/T060985.png,data/corrupted/100k_blur_15x15_s5/train/T060985.png,6109,LOW,10%,1
T061005,294418,5298,data/corrupted/100k_blur_15x15_s5/train/T061005.png,data/corrupted/100k_blur_15x15_s5/train/T061005.png,5958,LOW,10%,1
T061007,294402,5298,data/corrupted/100k_blur_15x15_s5/train/T061007.png,data/corrupted/100k_blur_15x15_s5/train/T061007.png,1104,LOW,10%,1
T061019,294366,5298,data/corrupted/100k_blur_15x15_s5/train/T061019.png,data/corrupted/100k_blur_15x15_s5/train/T061019.png,2715,LOW,10%,1
T061026,294410,5298,data/corrupted/100k_blur_15x15_s5/train/T061026.png,data/corrupted/100k_blur_15x15_s5/train/T061026.png,3106,LOW,10%,1
T061034,294401,5298,data/corrupted/100k_blur_15x15_s5/train/T061034.png,data/corrupted/100k_blur_15x15_s5/train/T061034.png,903,LOW,10%,1
T061035,294393,5298,data/corrupted/100k_blur_15x15_s5/train/T061035.png,data/corrupted/100k_blur_15x15_s5/train/T061035.png,5926,LOW,10%,1
T061039,294389,5298,data/corrupted/100k_blur_15x15_s5/train/T061039.png,data/corrupted/100k_blur_15x15_s5/train/T061039.png,165,LOW,10%,1
T061055,295126,5317,data/corrupted/100k_blur_15x15_s5/train/T061055.png,data/corrupted/100k_blur_15x15_s5/train/T061055.png,3928,LOW,10%,1
T061092,295123,5317,data/corrupted/100k_blur_15x15_s5/train/T061092.png,data/corrupted/100k_blur_15x15_s5/train/T061092.png,5084,LOW,10%,1
T061115,305068,5531,data/corrupted/100k_blur_15x15_s5/train/T061115.png,data/corrupted/100k_blur_15x15_s5/train/T061115.png,1863,LOW,10%,1
T061129,305063,5531,data/corrupted/100k_blur_15x15_s5/train/T061129.png,data/corrupted/100k_blur_15x15_s5/train/T061129.png,8480,LOW,10%,1
T061136,305078,5531,data/corrupted/100k_blur_15x15_s5/train/T061136.png,data/corrupted/100k_blur_15x15_s5/train/T061136.png,130,LOW,10%,1
T061150,307608,5587,data/corrupted/100k_blur_15x15_s5/train/T061150.png,data/corrupted/100k_blur_15x15_s5/train/T061150.png,2423,LOW,10%,1
T061155,307570,5587,data/corrupted/100k_blur_15x15_s5/train/T061155.png,data/corrupted/100k_blur_15x15_s5/train/T061155.png,387,LOW,10%,1
T061173,307622,5587,data/corrupted/100k_blur_15x15_s5/train/T061173.png,data/corrupted/100k_blur_15x15_s5/train/T061173.png,4848,LOW,10%,1
T061185,307552,5587,data/corrupted/100k_blur_15x15_s5/train/T061185.png,data/corrupted/100k_blur_15x15_s5/train/T061185.png,5125,LOW,10%,1
T061223,319377,5851,data/corrupted/100k_blur_15x15_s5/train/T061223.png,data/corrupted/100k_blur_15x15_s5/train/T061223.png,1867,LOW,10%,1
T061225,319398,5851,data/corrupted/100k_blur_15x15_s5/train/T061225.png,data/corrupted/100k_blur_15x15_s5/train/T061225.png,2965,LOW,10%,1
T061227,319345,5851,data/corrupted/100k_blur_15x15_s5/train/T061227.png,data/corrupted/100k_blur_15x15_s5/train/T061227.png,3410,LOW,10%,1
T061243,319389,5851,data/corrupted/100k_blur_15x15_s5/train/T061243.png,data/corrupted/100k_blur_15x15_s5/train/T061243.png,2012,LOW,10%,1
T061255,324131,5967,data/corrupted/100k_blur_15x15_s5/train/T061255.png,data/corrupted/100k_blur_15x15_s5/train/T061255.png,249,LOW,10%,1
T061269,324126,5967,data/corrupted/100k_blur_15x15_s5/train/T061269.png,data/corrupted/100k_blur_15x15_s5/train/T061269.png,3761,LOW,10%,1
T061271,324083,5967,data/corrupted/100k_blur_15x15_s5/train/T061271.png,data/corrupted/100k_blur_15x15_s5/train/T061271.png,6621,LOW,10%,1
T061279,324114,5967,data/corrupted/100k_blur_15x15_s5/train/T061279.png,data/corrupted/100k_blur_15x15_s5/train/T061279.png,4054,LOW,10%,1
T061280,324125,5967,data/corrupted/100k_blur_15x15_s5/train/T061280.png,data/corrupted/100k_blur_15x15_s5/train/T061280.png,2434,LOW,10%,1
T061300,362636,6815,data/corrupted/100k_blur_15x15_s5/train/T061300.png,data/corrupted/100k_blur_15x15_s5/train/T061300.png,8304,LOW,10%,1
T061307,362626,6815,data/corrupted/100k_blur_15x15_s5/train/T061307.png,data/corrupted/100k_blur_15x15_s5/train/T061307.png,5963,LOW,10%,1
T061313,362675,6815,data/corrupted/100k_blur_15x15_s5/train/T061313.png,data/corrupted/100k_blur_15x15_s5/train/T061313.png,3158,LOW,10%,1
T061317,362685,6815,data/corrupted/100k_blur_15x15_s5/train/T061317.png,data/corrupted/100k_blur_15x15_s5/train/T061317.png,5452,LOW,10%,1
T061328,362637,6815,data/corrupted/100k_blur_15x15_s5/train/T061328.png,data/corrupted/100k_blur_15x15_s5/train/T061328.png,3134,LOW,10%,1
T061334,362676,6815,data/corrupted/100k_blur_15x15_s5/train/T061334.png,data/corrupted/100k_blur_15x15_s5/train/T061334.png,1058,LOW,10%,1
T061353,388139,7472,data/corrupted/100k_blur_15x15_s5/train/T061353.png,data/corrupted/100k_blur_15x15_s5/train/T061353.png,6602,LOW,10%,1
T061356,388093,7472,data/corrupted/100k_blur_15x15_s5/train/T061356.png,data/corrupted/100k_blur_15x15_s5/train/T061356.png,3971,LOW,10%,1
T061364,388142,7472,data/corrupted/100k_blur_15x15_s5/train/T061364.png,data/corrupted/100k_blur_15x15_s5/train/T061364.png,5991,LOW,10%,1
T061370,388127,7472,data/corrupted/100k_blur_15x15_s5/train/T061370.png,data/corrupted/100k_blur_15x15_s5/train/T061370.png,6821,LOW,10%,1
T061390,388158,7472,data/corrupted/100k_blur_15x15_s5/train/T061390.png,data/corrupted/100k_blur_15x15_s5/train/T061390.png,6954,LOW,10%,1
T061421,465417,9719,data/corrupted/100k_blur_15x15_s5/train/T061421.png,data/corrupted/100k_blur_15x15_s5/train/T061421.png,2385,LOW,10%,1
T061425,465393,9719,data/corrupted/100k_blur_15x15_s5/train/T061425.png,data/corrupted/100k_blur_15x15_s5/train/T061425.png,8746,LOW,10%,1
T061458,467987,9792,data/corrupted/100k_blur_15x15_s5/train/T061458.png,data/corrupted/100k_blur_15x15_s5/train/T061458.png,3954,LOW,10%,1
T061467,467957,9792,data/corrupted/100k_blur_15x15_s5/train/T061467.png,data/corrupted/100k_blur_15x15_s5/train/T061467.png,4263,LOW,10%,1
T061477,467959,9792,data/corrupted/100k_blur_15x15_s5/train/T061477.png,data/corrupted/100k_blur_15x15_s5/train/T061477.png,1299,LOW,10%,1
T061489,468015,9792,data/corrupted/100k_blur_15x15_s5/train/T061489.png,data/corrupted/100k_blur_15x15_s5/train/T061489.png,6520,LOW,10%,1
T061493,467995,9792,data/corrupted/100k_blur_15x15_s5/train/T061493.png,data/corrupted/100k_blur_15x15_s5/train/T061493.png,6396,LOW,10%,1
T061513,20608,167,data/corrupted/100k_blur_15x15_s5/train/T061513.png,data/corrupted/100k_blur_15x15_s5/train/T061513.png,4292,LOW,10%,1
T061517,20617,167,data/corrupted/100k_blur_15x15_s5/train/T061517.png,data/corrupted/100k_blur_15x15_s5/train/T061517.png,891,LOW,10%,1
T061542,20571,167,data/corrupted/100k_blur_15x15_s5/train/T061542.png,data/corrupted/100k_blur_15x15_s5/train/T061542.png,3314,LOW,10%,1
T061574,44649,448,data/corrupted/100k_blur_15x15_s5/train/T061574.png,data/corrupted/100k_blur_15x15_s5/train/T061574.png,1829,LOW,10%,1
T061576,44620,448,data/corrupted/100k_blur_15x15_s5/train/T061576.png,data/corrupted/100k_blur_15x15_s5/train/T061576.png,8791,LOW,10%,1
T061583,44630,448,data/corrupted/100k_blur_15x15_s5/train/T061583.png,data/corrupted/100k_blur_15x15_s5/train/T061583.png,9189,LOW,10%,1
T061598,44635,448,data/corrupted/100k_blur_15x15_s5/train/T061598.png,data/corrupted/100k_blur_15x15_s5/train/T061598.png,3065,LOW,10%,1
T061600,127234,1755,data/corrupted/100k_blur_15x15_s5/train/T061600.png,data/corrupted/100k_blur_15x15_s5/train/T061600.png,3687,LOW,10%,1
T061601,127278,1755,data/corrupted/100k_blur_15x15_s5/train/T061601.png,data/corrupted/100k_blur_15x15_s5/train/T061601.png,448,LOW,10%,1
T061603,127226,1755,data/corrupted/100k_blur_15x15_s5/train/T061603.png,data/corrupted/100k_blur_15x15_s5/train/T061603.png,49,LOW,10%,1
T061613,127207,1755,data/corrupted/100k_blur_15x15_s5/train/T061613.png,data/corrupted/100k_blur_15x15_s5/train/T061613.png,10067,LOW,10%,1
T061627,127231,1755,data/corrupted/100k_blur_15x15_s5/train/T061627.png,data/corrupted/100k_blur_15x15_s5/train/T061627.png,10293,LOW,10%,1
T061631,127254,1755,data/corrupted/100k_blur_15x15_s5/train/T061631.png,data/corrupted/100k_blur_15x15_s5/train/T061631.png,3674,LOW,10%,1
T061636,127246,1755,data/corrupted/100k_blur_15x15_s5/train/T061636.png,data/corrupted/100k_blur_15x15_s5/train/T061636.png,1985,LOW,10%,1
T061638,127253,1755,data/corrupted/100k_blur_15x15_s5/train/T061638.png,data/corrupted/100k_blur_15x15_s5/train/T061638.png,573,LOW,10%,1
T061647,127268,1755,data/corrupted/100k_blur_15x15_s5/train/T061647.png,data/corrupted/100k_blur_15x15_s5/train/T061647.png,2346,LOW,10%,1
T061672,134316,1896,data/corrupted/100k_blur_15x15_s5/train/T061672.png,data/corrupted/100k_blur_15x15_s5/train/T061672.png,7996,LOW,10%,1
T061681,134327,1896,data/corrupted/100k_blur_15x15_s5/train/T061681.png,data/corrupted/100k_blur_15x15_s5/train/T061681.png,2789,LOW,10%,1
T061692,134341,1896,data/corrupted/100k_blur_15x15_s5/train/T061692.png,data/corrupted/100k_blur_15x15_s5/train/T061692.png,9790,LOW,10%,1
T061696,134311,1896,data/corrupted/100k_blur_15x15_s5/train/T061696.png,data/corrupted/100k_blur_15x15_s5/train/T061696.png,9082,LOW,10%,1
T061698,134326,1896,data/corrupted/100k_blur_15x15_s5/train/T061698.png,data/corrupted/100k_blur_15x15_s5/train/T061698.png,6370,LOW,10%,1
T061709,164389,2510,data/corrupted/100k_blur_15x15_s5/train/T061709.png,data/corrupted/100k_blur_15x15_s5/train/T061709.png,4347,LOW,10%,1
T061711,164423,2510,data/corrupted/100k_blur_15x15_s5/train/T061711.png,data/corrupted/100k_blur_15x15_s5/train/T061711.png,243,LOW,10%,1
T061713,164401,2510,data/corrupted/100k_blur_15x15_s5/train/T061713.png,data/corrupted/100k_blur_15x15_s5/train/T061713.png,295,LOW,10%,1
T061721,164411,2510,data/corrupted/100k_blur_15x15_s5/train/T061721.png,data/corrupted/100k_blur_15x15_s5/train/T061721.png,8926,LOW,10%,1
T061728,164438,2510,data/corrupted/100k_blur_15x15_s5/train/T061728.png,data/corrupted/100k_blur_15x15_s5/train/T061728.png,9987,LOW,10%,1
T061753,234336,4004,data/corrupted/100k_blur_15x15_s5/train/T061753.png,data/corrupted/100k_blur_15x15_s5/train/T061753.png,4816,LOW,10%,1
T061757,234304,4004,data/corrupted/100k_blur_15x15_s5/train/T061757.png,data/corrupted/100k_blur_15x15_s5/train/T061757.png,10206,LOW,10%,1
T061801,247248,4272,data/corrupted/100k_blur_15x15_s5/train/T061801.png,data/corrupted/100k_blur_15x15_s5/train/T061801.png,342,LOW,10%,1
T061818,247257,4272,data/corrupted/100k_blur_15x15_s5/train/T061818.png,data/corrupted/100k_blur_15x15_s5/train/T061818.png,3330,LOW,10%,1
T061834,247241,4272,data/corrupted/100k_blur_15x15_s5/train/T061834.png,data/corrupted/100k_blur_15x15_s5/train/T061834.png,261,LOW,10%,1
T061835,247280,4272,data/corrupted/100k_blur_15x15_s5/train/T061835.png,data/corrupted/100k_blur_15x15_s5/train/T061835.png,6196,LOW,10%,1
T061844,247279,4272,data/corrupted/100k_blur_15x15_s5/train/T061844.png,data/corrupted/100k_blur_15x15_s5/train/T061844.png,69,LOW,10%,1
T061855,249071,4306,data/corrupted/100k_blur_15x15_s5/train/T061855.png,data/corrupted/100k_blur_15x15_s5/train/T061855.png,4144,LOW,10%,1
T061867,249098,4306,data/corrupted/100k_blur_15x15_s5/train/T061867.png,data/corrupted/100k_blur_15x15_s5/train/T061867.png,1050,LOW,10%,1
T061878,249057,4306,data/corrupted/100k_blur_15x15_s5/train/T061878.png,data/corrupted/100k_blur_15x15_s5/train/T061878.png,5953,LOW,10%,1
T061879,249051,4306,data/corrupted/100k_blur_15x15_s5/train/T061879.png,data/corrupted/100k_blur_15x15_s5/train/T061879.png,5053,LOW,10%,1
T061883,249087,4306,data/corrupted/100k_blur_15x15_s5/train/T061883.png,data/corrupted/100k_blur_15x15_s5/train/T061883.png,6059,LOW,10%,1
T061892,249086,4306,data/corrupted/100k_blur_15x15_s5/train/T061892.png,data/corrupted/100k_blur_15x15_s5/train/T061892.png,7018,LOW,10%,1
T061923,283828,5067,data/corrupted/100k_blur_15x15_s5/train/T061923.png,data/corrupted/100k_blur_15x15_s5/train/T061923.png,1891,LOW,10%,1
T061958,293419,5286,data/corrupted/100k_blur_15x15_s5/train/T061958.png,data/corrupted/100k_blur_15x15_s5/train/T061958.png,6954,LOW,10%,1
T061961,293456,5286,data/corrupted/100k_blur_15x15_s5/train/T061961.png,data/corrupted/100k_blur_15x15_s5/train/T061961.png,9118,LOW,10%,1
T061995,293448,5286,data/corrupted/100k_blur_15x15_s5/train/T061995.png,data/corrupted/100k_blur_15x15_s5/train/T061995.png,7464,LOW,10%,1
T061997,293392,5286,data/corrupted/100k_blur_15x15_s5/train/T061997.png,data/corrupted/100k_blur_15x15_s5/train/T061997.png,413,LOW,10%,1
T061998,293466,5286,data/corrupted/100k_blur_15x15_s5/train/T061998.png,data/corrupted/100k_blur_15x15_s5/train/T061998.png,391,LOW,10%,1
T061999,293454,5286,data/corrupted/100k_blur_15x15_s5/train/T061999.png,data/corrupted/100k_blur_15x15_s5/train/T061999.png,9323,LOW,10%,1
T062009,354138,6622,data/corrupted/100k_blur_15x15_s5/train/T062009.png,data/corrupted/100k_blur_15x15_s5/train/T062009.png,155,LOW,10%,1
T062011,354132,6622,data/corrupted/100k_blur_15x15_s5/train/T062011.png,data/corrupted/100k_blur_15x15_s5/train/T062011.png,4352,LOW,10%,1
T062021,354098,6622,data/corrupted/100k_blur_15x15_s5/train/T062021.png,data/corrupted/100k_blur_15x15_s5/train/T062021.png,7422,LOW,10%,1
T062030,354074,6622,data/corrupted/100k_blur_15x15_s5/train/T062030.png,data/corrupted/100k_blur_15x15_s5/train/T062030.png,1092,LOW,10%,1
T062036,354093,6622,data/corrupted/100k_blur_15x15_s5/train/T062036.png,data/corrupted/100k_blur_15x15_s5/train/T062036.png,226,LOW,10%,1
T062042,354115,6622,data/corrupted/100k_blur_15x15_s5/train/T062042.png,data/corrupted/100k_blur_15x15_s5/train/T062042.png,9323,LOW,10%,1
T062061,384519,7375,data/corrupted/100k_blur_15x15_s5/train/T062061.png,data/corrupted/100k_blur_15x15_s5/train/T062061.png,1080,LOW,10%,1
T062081,384530,7375,data/corrupted/100k_blur_15x15_s5/train/T062081.png,data/corrupted/100k_blur_15x15_s5/train/T062081.png,1669,LOW,10%,1
T062097,384568,7375,data/corrupted/100k_blur_15x15_s5/train/T062097.png,data/corrupted/100k_blur_15x15_s5/train/T062097.png,6439,LOW,10%,1
T062105,386368,7422,data/corrupted/100k_blur_15x15_s5/train/T062105.png,data/corrupted/100k_blur_15x15_s5/train/T062105.png,1129,LOW,10%,1
T062111,386358,7422,data/corrupted/100k_blur_15x15_s5/train/T062111.png,data/corrupted/100k_blur_15x15_s5/train/T062111.png,8,LOW,10%,1
T062122,386322,7422,data/corrupted/100k_blur_15x15_s5/train/T062122.png,data/corrupted/100k_blur_15x15_s5/train/T062122.png,6733,LOW,10%,1
T062123,386357,7422,data/corrupted/100k_blur_15x15_s5/train/T062123.png,data/corrupted/100k_blur_15x15_s5/train/T062123.png,5345,LOW,10%,1
T062137,386353,7422,data/corrupted/100k_blur_15x15_s5/train/T062137.png,data/corrupted/100k_blur_15x15_s5/train/T062137.png,3788,LOW,10%,1
T062141,386374,7422,data/corrupted/100k_blur_15x15_s5/train/T062141.png,data/corrupted/100k_blur_15x15_s5/train/T062141.png,4670,LOW,10%,1
T062149,386380,7422,data/corrupted/100k_blur_15x15_s5/train/T062149.png,data/corrupted/100k_blur_15x15_s5/train/T062149.png,4866,LOW,10%,1
T062151,394817,7672,data/corrupted/100k_blur_15x15_s5/train/T062151.png,data/corrupted/100k_blur_15x15_s5/train/T062151.png,3749,LOW,10%,1
T062155,394834,7672,data/corrupted/100k_blur_15x15_s5/train/T062155.png,data/corrupted/100k_blur_15x15_s5/train/T062155.png,1388,LOW,10%,1
T062167,394856,7672,data/corrupted/100k_blur_15x15_s5/train/T062167.png,data/corrupted/100k_blur_15x15_s5/train/T062167.png,9189,LOW,10%,1
T062171,394878,7672,data/corrupted/100k_blur_15x15_s5/train/T062171.png,data/corrupted/100k_blur_15x15_s5/train/T062171.png,565,LOW,10%,1
T062173,394810,7672,data/corrupted/100k_blur_15x15_s5/train/T062173.png,data/corrupted/100k_blur_15x15_s5/train/T062173.png,4303,LOW,10%,1
T062199,394813,7672,data/corrupted/100k_blur_15x15_s5/train/T062199.png,data/corrupted/100k_blur_15x15_s5/train/T062199.png,4150,LOW,10%,1
T062200,405620,7977,data/corrupted/100k_blur_15x15_s5/train/T062200.png,data/corrupted/100k_blur_15x15_s5/train/T062200.png,7212,LOW,10%,1
T062204,405607,7977,data/corrupted/100k_blur_15x15_s5/train/T062204.png,data/corrupted/100k_blur_15x15_s5/train/T062204.png,5292,LOW,10%,1
T062208,405634,7977,data/corrupted/100k_blur_15x15_s5/train/T062208.png,data/corrupted/100k_blur_15x15_s5/train/T062208.png,1132,LOW,10%,1
T062218,405610,7977,data/corrupted/100k_blur_15x15_s5/train/T062218.png,data/corrupted/100k_blur_15x15_s5/train/T062218.png,2300,LOW,10%,1
T062220,405615,7977,data/corrupted/100k_blur_15x15_s5/train/T062220.png,data/corrupted/100k_blur_15x15_s5/train/T062220.png,1501,LOW,10%,1
T062239,405586,7977,data/corrupted/100k_blur_15x15_s5/train/T062239.png,data/corrupted/100k_blur_15x15_s5/train/T062239.png,578,LOW,10%,1
T062249,405658,7977,data/corrupted/100k_blur_15x15_s5/train/T062249.png,data/corrupted/100k_blur_15x15_s5/train/T062249.png,3611,LOW,10%,1
T062253,425418,8532,data/corrupted/100k_blur_15x15_s5/train/T062253.png,data/corrupted/100k_blur_15x15_s5/train/T062253.png,7849,LOW,10%,1
T062255,425386,8532,data/corrupted/100k_blur_15x15_s5/train/T062255.png,data/corrupted/100k_blur_15x15_s5/train/T062255.png,191,LOW,10%,1
T062263,425449,8532,data/corrupted/100k_blur_15x15_s5/train/T062263.png,data/corrupted/100k_blur_15x15_s5/train/T062263.png,1866,LOW,10%,1
T062270,425450,8532,data/corrupted/100k_blur_15x15_s5/train/T062270.png,data/corrupted/100k_blur_15x15_s5/train/T062270.png,322,LOW,10%,1
T062289,425456,8532,data/corrupted/100k_blur_15x15_s5/train/T062289.png,data/corrupted/100k_blur_15x15_s5/train/T062289.png,7357,LOW,10%,1
T062299,425451,8532,data/corrupted/100k_blur_15x15_s5/train/T062299.png,data/corrupted/100k_blur_15x15_s5/train/T062299.png,5385,LOW,10%,1
T062300,469969,9844,data/corrupted/100k_blur_15x15_s5/train/T062300.png,data/corrupted/100k_blur_15x15_s5/train/T062300.png,6981,LOW,10%,1
T062310,469996,9844,data/corrupted/100k_blur_15x15_s5/train/T062310.png,data/corrupted/100k_blur_15x15_s5/train/T062310.png,3356,LOW,10%,1
T062314,469975,9844,data/corrupted/100k_blur_15x15_s5/train/T062314.png,data/corrupted/100k_blur_15x15_s5/train/T062314.png,5197,LOW,10%,1
T062317,470034,9844,data/corrupted/100k_blur_15x15_s5/train/T062317.png,data/corrupted/100k_blur_15x15_s5/train/T062317.png,2549,LOW,10%,1
T062326,469991,9844,data/corrupted/100k_blur_15x15_s5/train/T062326.png,data/corrupted/100k_blur_15x15_s5/train/T062326.png,1954,LOW,10%,1
T062329,469978,9844,data/corrupted/100k_blur_15x15_s5/train/T062329.png,data/corrupted/100k_blur_15x15_s5/train/T062329.png,10177,LOW,10%,1
T062331,470039,9844,data/corrupted/100k_blur_15x15_s5/train/T062331.png,data/corrupted/100k_blur_15x15_s5/train/T062331.png,4620,LOW,10%,1
T062333,469967,9844,data/corrupted/100k_blur_15x15_s5/train/T062333.png,data/corrupted/100k_blur_15x15_s5/train/T062333.png,169,LOW,10%,1
T062342,470016,9844,data/corrupted/100k_blur_15x15_s5/train/T062342.png,data/corrupted/100k_blur_15x15_s5/train/T062342.png,5028,LOW,10%,1
T062372,44695,449,data/corrupted/100k_blur_15x15_s5/train/T062372.png,data/corrupted/100k_blur_15x15_s5/train/T062372.png,8687,LOW,10%,1
T062381,44683,449,data/corrupted/100k_blur_15x15_s5/train/T062381.png,data/corrupted/100k_blur_15x15_s5/train/T062381.png,2964,LOW,10%,1
T062392,44700,449,data/corrupted/100k_blur_15x15_s5/train/T062392.png,data/corrupted/100k_blur_15x15_s5/train/T062392.png,3003,LOW,10%,1
T062413,55276,589,data/corrupted/100k_blur_15x15_s5/train/T062413.png,data/corrupted/100k_blur_15x15_s5/train/T062413.png,8573,LOW,10%,1
T062416,55220,589,data/corrupted/100k_blur_15x15_s5/train/T062416.png,data/corrupted/100k_blur_15x15_s5/train/T062416.png,147,LOW,10%,1
T062421,55243,589,data/corrupted/100k_blur_15x15_s5/train/T062421.png,data/corrupted/100k_blur_15x15_s5/train/T062421.png,5267,LOW,10%,1
T062429,55204,589,data/corrupted/100k_blur_15x15_s5/train/T062429.png,data/corrupted/100k_blur_15x15_s5/train/T062429.png,9119,LOW,10%,1
T062441,55235,589,data/corrupted/100k_blur_15x15_s5/train/T062441.png,data/corrupted/100k_blur_15x15_s5/train/T062441.png,9719,LOW,10%,1
T062451,56557,607,data/corrupted/100k_blur_15x15_s5/train/T062451.png,data/corrupted/100k_blur_15x15_s5/train/T062451.png,2308,LOW,10%,1
T062456,56595,607,data/corrupted/100k_blur_15x15_s5/train/T062456.png,data/corrupted/100k_blur_15x15_s5/train/T062456.png,8298,LOW,10%,1
T062462,56582,607,data/corrupted/100k_blur_15x15_s5/train/T062462.png,data/corrupted/100k_blur_15x15_s5/train/T062462.png,10535,LOW,10%,1
T062472,56607,607,data/corrupted/100k_blur_15x15_s5/train/T062472.png,data/corrupted/100k_blur_15x15_s5/train/T062472.png,5725,LOW,10%,1
T062478,56593,607,data/corrupted/100k_blur_15x15_s5/train/T062478.png,data/corrupted/100k_blur_15x15_s5/train/T062478.png,1838,LOW,10%,1
T062480,56558,607,data/corrupted/100k_blur_15x15_s5/train/T062480.png,data/corrupted/100k_blur_15x15_s5/train/T062480.png,2136,LOW,10%,1
T062491,56583,607,data/corrupted/100k_blur_15x15_s5/train/T062491.png,data/corrupted/100k_blur_15x15_s5/train/T062491.png,541,LOW,10%,1
T062500,142945,2072,data/corrupted/100k_blur_15x15_s5/train/T062500.png,data/corrupted/100k_blur_15x15_s5/train/T062500.png,4152,LOW,10%,1
T062504,142976,2072,data/corrupted/100k_blur_15x15_s5/train/T062504.png,data/corrupted/100k_blur_15x15_s5/train/T062504.png,2188,LOW,10%,1
T062510,143014,2072,data/corrupted/100k_blur_15x15_s5/train/T062510.png,data/corrupted/100k_blur_15x15_s5/train/T062510.png,3901,LOW,10%,1
T062515,142991,2072,data/corrupted/100k_blur_15x15_s5/train/T062515.png,data/corrupted/100k_blur_15x15_s5/train/T062515.png,1370,LOW,10%,1
T062517,143011,2072,data/corrupted/100k_blur_15x15_s5/train/T062517.png,data/corrupted/100k_blur_15x15_s5/train/T062517.png,190,LOW,10%,1
T062519,142987,2072,data/corrupted/100k_blur_15x15_s5/train/T062519.png,data/corrupted/100k_blur_15x15_s5/train/T062519.png,4489,LOW,10%,1
T062528,142957,2072,data/corrupted/100k_blur_15x15_s5/train/T062528.png,data/corrupted/100k_blur_15x15_s5/train/T062528.png,5761,LOW,10%,1
T062540,143009,2072,data/corrupted/100k_blur_15x15_s5/train/T062540.png,data/corrupted/100k_blur_15x15_s5/train/T062540.png,5814,LOW,10%,1
T062562,162725,2473,data/corrupted/100k_blur_15x15_s5/train/T062562.png,data/corrupted/100k_blur_15x15_s5/train/T062562.png,6519,LOW,10%,1
T062571,162655,2473,data/corrupted/100k_blur_15x15_s5/train/T062571.png,data/corrupted/100k_blur_15x15_s5/train/T062571.png,5957,LOW,10%,1
T062592,162694,2473,data/corrupted/100k_blur_15x15_s5/train/T062592.png,data/corrupted/100k_blur_15x15_s5/train/T062592.png,518,LOW,10%,1
T062600,204166,3351,data/corrupted/100k_blur_15x15_s5/train/T062600.png,data/corrupted/100k_blur_15x15_s5/train/T062600.png,1501,LOW,10%,1
T062618,204092,3351,data/corrupted/100k_blur_15x15_s5/train/T062618.png,data/corrupted/100k_blur_15x15_s5/train/T062618.png,2615,LOW,10%,1
T062619,204093,3351,data/corrupted/100k_blur_15x15_s5/train/T062619.png,data/corrupted/100k_blur_15x15_s5/train/T062619.png,211,LOW,10%,1
T062641,204171,3351,data/corrupted/100k_blur_15x15_s5/train/T062641.png,data/corrupted/100k_blur_15x15_s5/train/T062641.png,5627,LOW,10%,1
T062643,204151,3351,data/corrupted/100k_blur_15x15_s5/train/T062643.png,data/corrupted/100k_blur_15x15_s5/train/T062643.png,7088,LOW,10%,1
T062645,204163,3351,data/corrupted/100k_blur_15x15_s5/train/T062645.png,data/corrupted/100k_blur_15x15_s5/train/T062645.png,2499,LOW,10%,1
T062657,209292,3450,data/corrupted/100k_blur_15x15_s5/train/T062657.png,data/corrupted/100k_blur_15x15_s5/train/T062657.png,7849,LOW,10%,1
T062660,209269,3450,data/corrupted/100k_blur_15x15_s5/train/T062660.png,data/corrupted/100k_blur_15x15_s5/train/T062660.png,944,LOW,10%,1
T062701,259318,4503,data/corrupted/100k_blur_15x15_s5/train/T062701.png,data/corrupted/100k_blur_15x15_s5/train/T062701.png,9236,LOW,10%,1
T062722,259289,4503,data/corrupted/100k_blur_15x15_s5/train/T062722.png,data/corrupted/100k_blur_15x15_s5/train/T062722.png,85,LOW,10%,1
T062724,259326,4503,data/corrupted/100k_blur_15x15_s5/train/T062724.png,data/corrupted/100k_blur_15x15_s5/train/T062724.png,2412,LOW,10%,1
T062763,292750,5271,data/corrupted/100k_blur_15x15_s5/train/T062763.png,data/corrupted/100k_blur_15x15_s5/train/T062763.png,8388,LOW,10%,1
T062773,292732,5271,data/corrupted/100k_blur_15x15_s5/train/T062773.png,data/corrupted/100k_blur_15x15_s5/train/T062773.png,3003,LOW,10%,1
T062788,292777,5271,data/corrupted/100k_blur_15x15_s5/train/T062788.png,data/corrupted/100k_blur_15x15_s5/train/T062788.png,4838,LOW,10%,1
T062794,292760,5271,data/corrupted/100k_blur_15x15_s5/train/T062794.png,data/corrupted/100k_blur_15x15_s5/train/T062794.png,7002,LOW,10%,1
